# File generated by CMD 3.6 (http://stev.oapd.inaf.it/cmd) on Wed Jun  8 19:25:14 CEST 2022
# isochrones based on PARSEC release v1.2S +  COLIBRI S_37 + S_35 + PR16
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS, 485, 5666 + Pastorelli al. (2020), MNRAS, in press
# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# LPV periods and growth rates added cf. Trabucchi et al. (2019)
# but fundamental-mode LPV periods are from Trabucchi et al. (2021)
# Photometric system: <i>UBVRIJHK</i> (cf. Maiz-Apellaniz 2006 + Bessell 1990)
# Attention: photometry includes extinction of Av=.0837, with coefficients derived star-by-star, for Cardelli et al 89 + O'Donnell 94 Rv=3.1 extinction curve.
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: isochrone tables
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  period2  period3  period4  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  Umag    Bmag    Vmag    Rmag    Imag    Jmag    Hmag    Kmag
0.020322 0.15000 8.84510 1.5558565855 2.5432968140    1.556  0.797  3.8575  4.215    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-13      0.00 7.076e-01 2.726e-01 3.492e-03 9.542e-04 8.672e-03 -1.000 1.978e-02 2.778 3.184 3.170 2.820 2.601 2.411 2.189 2.036 2.015
0.020322 0.15000 8.84510 1.6000000238 2.5465342999    1.600  0.854  3.8660  4.204    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -8.01e-14      0.00 7.078e-01 2.724e-01 3.490e-03 9.538e-04 8.668e-03 -1.000 1.972e-02 2.635 3.023 2.999 2.673 2.472 2.298 2.093 1.956 1.935
0.020322 0.15000 8.84510 1.6499999762 2.5499615669    1.649  0.917  3.8752  4.191    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -4.62e-14      0.00 7.080e-01 2.723e-01 3.489e-03 9.534e-04 8.665e-03 -1.000 1.972e-02 2.478 2.849 2.815 2.514 2.332 2.174 1.988 1.868 1.848
0.020322 0.15000 8.84510 1.6726516485 2.5514369011    1.672  0.944  3.8790  4.185    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -2.63e-14      0.00 7.081e-01 2.722e-01 3.488e-03 9.533e-04 8.664e-03 -1.000 1.969e-02 2.409 2.774 2.734 2.444 2.269 2.119 1.941 1.827 1.808
0.020322 0.15000 8.84510 1.6749999523 2.5515873432    1.674  0.947  3.8794  4.184    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -2.48e-14      0.00 7.081e-01 2.722e-01 3.488e-03 9.533e-04 8.664e-03 -1.000 1.969e-02 2.402 2.766 2.725 2.437 2.263 2.113 1.936 1.823 1.803
0.020322 0.15000 8.84510 1.7000000477 2.5531582832    1.699  0.977  3.8834  4.177    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.081e-01 2.722e-01 3.488e-03 9.531e-04 8.662e-03 -1.000 1.967e-02 2.327 2.685 2.639 2.361 2.196 2.054 1.885 1.778 1.759
0.020322 0.15000 8.84510 1.7250001431 2.5546767712    1.724  1.007  3.8872  4.169    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.082e-01 2.722e-01 3.487e-03 9.531e-04 8.662e-03 -1.000 1.968e-02 2.253 2.605 2.553 2.286 2.129 1.994 1.833 1.732 1.714
0.020322 0.15000 8.84510 1.7400079966 2.5555644035    1.739  1.024  3.8893  4.163    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.082e-01 2.721e-01 3.487e-03 9.530e-04 8.661e-03 -1.000 1.970e-02 2.209 2.558 2.503 2.242 2.089 1.959 1.801 1.704 1.686
0.020322 0.15000 8.84510 1.7500001192 2.5561456680    1.749  1.036  3.8906  4.159    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.082e-01 2.721e-01 3.487e-03 9.530e-04 8.661e-03 -1.000 1.970e-02 2.180 2.527 2.470 2.213 2.063 1.935 1.780 1.686 1.667
0.020322 0.15000 8.84510 1.7750000954 2.5575671196    1.774  1.065  3.8941  4.150    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.082e-01 2.721e-01 3.487e-03 9.529e-04 8.661e-03 -1.000 1.974e-02 2.107 2.450 2.388 2.141 1.999 1.877 1.728 1.639 1.621
0.020322 0.15000 8.84510 1.7751170397 2.5575735569    1.774  1.065  3.8941  4.150    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.082e-01 2.721e-01 3.487e-03 9.529e-04 8.661e-03 -1.000 1.974e-02 2.107 2.450 2.388 2.141 1.998 1.876 1.728 1.639 1.621
0.020322 0.15000 8.84510 1.7999999523 2.5589430332    1.799  1.094  3.8971  4.140    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.082e-01 2.721e-01 3.487e-03 9.529e-04 8.660e-03 -1.000 1.969e-02 2.036 2.375 2.308 2.070 1.934 1.818 1.675 1.591 1.573
0.020322 0.15000 8.84510 1.8152520657 2.5597610474    1.814  1.111  3.8991  4.134    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.082e-01 2.721e-01 3.487e-03 9.529e-04 8.660e-03 -1.000 1.968e-02 1.992 2.329 2.259 2.027 1.895 1.782 1.643 1.562 1.544
0.020322 0.15000 8.84510 1.8250000477 2.5602757931    1.824  1.122  3.9003  4.130    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.082e-01 2.721e-01 3.487e-03 9.529e-04 8.661e-03 -1.000 1.967e-02 1.964 2.299 2.227 1.999 1.869 1.759 1.622 1.543 1.525
0.020322 0.15000 8.84510 1.8500000238 2.5615673065    1.849  1.151  3.9031  4.119    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.082e-01 2.721e-01 3.487e-03 9.529e-04 8.661e-03 -1.000 1.968e-02 1.893 2.225 2.149 1.930 1.806 1.701 1.569 1.493 1.476
0.020322 0.15000 8.84510 1.8750000000 2.5628192425    1.874  1.179  3.9056  4.106    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.082e-01 2.721e-01 3.487e-03 9.530e-04 8.661e-03 -1.000 1.969e-02 1.822 2.151 2.070 1.860 1.742 1.641 1.513 1.441 1.424
0.020322 0.15000 8.84510 1.8999999762 2.5640332699    1.899  1.208  3.9081  4.093    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.082e-01 2.721e-01 3.487e-03 9.531e-04 8.661e-03 -1.000 1.968e-02 1.751 2.077 1.992 1.791 1.678 1.581 1.458 1.389 1.372
0.020322 0.15000 8.84510 1.9083323479 2.5644297600    1.907  1.217  3.9089  4.089    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.082e-01 2.722e-01 3.487e-03 9.531e-04 8.662e-03 -1.000 1.968e-02 1.727 2.052 1.966 1.768 1.656 1.561 1.439 1.372 1.355
0.020322 0.15000 8.84510 1.9250000715 2.5652110577    1.924  1.236  3.9105  4.080    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.082e-01 2.722e-01 3.487e-03 9.531e-04 8.662e-03 -1.000 1.968e-02 1.680 2.003 1.915 1.721 1.614 1.521 1.402 1.337 1.320
0.020322 0.15000 8.84510 1.9478533268 2.5662574768    1.947  1.262  3.9123  4.067    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.082e-01 2.722e-01 3.488e-03 9.532e-04 8.663e-03 -1.000 1.968e-02 1.616 1.937 1.846 1.659 1.555 1.466 1.350 1.287 1.270
0.020322 0.15000 8.84510 1.9723514318 2.5673482418    1.972  1.289  3.9143  4.053    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.081e-01 2.722e-01 3.488e-03 9.532e-04 8.663e-03 -1.000 1.968e-02 1.547 1.866 1.772 1.592 1.493 1.407 1.294 1.234 1.217
0.020322 0.15000 8.84510 1.9935598373 2.5682678223    1.994  1.313  3.9158  4.040    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.081e-01 2.723e-01 3.489e-03 9.534e-04 8.665e-03 -1.000 1.968e-02 1.488 1.805 1.709 1.535 1.438 1.355 1.245 1.186 1.169
0.020322 0.15000 8.84510 2.0167980194 2.5692498684    2.017  1.338  3.9172  4.025    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.080e-01 2.723e-01 3.489e-03 9.536e-04 8.665e-03 -1.000 1.971e-02 1.425 1.739 1.641 1.472 1.379 1.298 1.190 1.134 1.117
0.020322 0.15000 8.84510 2.0392663479 2.5701746941    2.039  1.363  3.9184  4.010    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.079e-01 2.724e-01 3.490e-03 9.539e-04 8.667e-03 -1.000 1.971e-02 1.363 1.676 1.575 1.412 1.321 1.242 1.136 1.081 1.064
0.020322 0.15000 8.84510 2.0541064739 2.5707728863    2.053  1.379  3.9190  4.000    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.079e-01 2.724e-01 3.490e-03 9.540e-04 8.667e-03 -1.000 1.970e-02 1.322 1.634 1.532 1.372 1.282 1.205 1.100 1.046 1.029
0.020322 0.15000 8.84510 2.0849728584 2.5719859600    2.084  1.413  3.9197  3.974    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.078e-01 2.724e-01 3.491e-03 9.541e-04 8.670e-03 -1.000 1.972e-02 1.237 1.547 1.443 1.287 1.199 1.123 1.019 0.966 0.949
0.020322 0.15000 8.84510 2.1000239849 2.5725624561    2.099  1.430  3.9200  3.962    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.078e-01 2.725e-01 3.491e-03 9.541e-04 8.671e-03 -1.000 1.972e-02 1.196 1.505 1.400 1.245 1.159 1.083 0.979 0.927 0.910
0.020322 0.15000 8.84510 2.1306796074 2.5737080574    2.129  1.463  3.9200  3.935    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.077e-01 2.726e-01 3.492e-03 9.543e-04 8.673e-03 -1.000 1.971e-02 1.111 1.420 1.313 1.160 1.074 0.999 0.895 0.843 0.826
0.020322 0.15000 8.84510 2.1486811638 2.5743632317    2.147  1.483  3.9198  3.918    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.077e-01 2.726e-01 3.493e-03 9.544e-04 8.675e-03 -1.000 1.968e-02 1.062 1.370 1.262 1.111 1.025 0.950 0.845 0.793 0.776
0.020322 0.15000 8.84510 2.1763863564 2.5753471851    2.175  1.513  3.9190  3.890    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.076e-01 2.727e-01 3.494e-03 9.547e-04 8.677e-03 -1.000 1.968e-02 0.987 1.295 1.185 1.033 0.947 0.871 0.765 0.712 0.695
0.020322 0.15000 8.84510 2.1856641769 2.5756702423    2.184  1.523  3.9187  3.881    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.075e-01 2.728e-01 3.494e-03 9.548e-04 8.677e-03 -1.000 1.969e-02 0.961 1.270 1.160 1.008 0.921 0.844 0.738 0.685 0.668
0.020322 0.15000 8.84510 2.2220928669 2.5769090652    2.221  1.563  3.9160  3.837    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.074e-01 2.729e-01 3.496e-03 9.552e-04 8.681e-03 -1.000 1.968e-02 0.863 1.174 1.061 0.904 0.813 0.734 0.623 0.566 0.549
0.020322 0.15000 8.84510 2.2439284325 2.5776293278    2.242  1.587  3.9137  3.809    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.073e-01 2.730e-01 3.496e-03 9.554e-04 8.683e-03 -1.000 1.970e-02 0.803 1.119 1.003 0.842 0.747 0.665 0.550 0.491 0.473
0.020322 0.15000 8.84510 2.2677993774 2.5783987045    2.266  1.612  3.9103  3.775    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.072e-01 2.731e-01 3.497e-03 9.557e-04 8.686e-03 -1.000 1.976e-02 0.740 1.061 0.942 0.773 0.673 0.586 0.465 0.403 0.385
0.020322 0.15000 8.84510 2.2811226845 2.5788199902    2.280  1.626  3.9085  3.756    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.062e-01 2.739e-01 3.506e-03 9.581e-04 8.707e-03 -1.000 1.983e-02 0.706 1.029 0.909 0.736 0.634 0.544 0.420 0.356 0.337
0.020322 0.15000 8.84510 2.3137929440 2.5798296928    2.312  1.659  3.9027  3.706    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.039e-01 2.762e-01 3.529e-03 9.643e-04 8.762e-03 -1.000 1.992e-02 0.622 0.957 0.833 0.645 0.533 0.435 0.301 0.230 0.210
0.020322 0.15000 8.84510 2.3391876221 2.5805919170    2.337  1.685  3.8962  3.659    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.020e-01 2.780e-01 3.548e-03 9.692e-04 8.806e-03 -1.000 2.003e-02 0.558 0.906 0.781 0.575 0.452 0.344 0.197 0.118 0.097
0.020322 0.15000 8.84510 2.3592128754 2.5811798573    2.358  1.704  3.8901  3.619    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.005e-01 2.794e-01 3.563e-03 9.731e-04 8.841e-03 -1.000 2.010e-02 0.509 0.869 0.744 0.521 0.386 0.269 0.111 0.024 0.003
0.020322 0.15000 8.84510 2.3695964813 2.5814802647    2.368  1.714  3.8868  3.597    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.002e-01 2.797e-01 3.566e-03 9.739e-04 8.849e-03 -1.000 2.011e-02 0.484 0.851 0.727 0.494 0.353 0.230 0.066 -0.026 -0.048
0.020322 0.15000 8.84510 2.3952853680 2.5822105408    2.394  1.739  3.8774  3.539    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.994e-01 2.804e-01 3.573e-03 9.760e-04 8.866e-03 -1.000 2.014e-02 0.422 0.812 0.691 0.430 0.269 0.130 -0.052 -0.158 -0.181
#isochrone terminated
