# File generated by CMD 3.4 (http://stev.oapd.inaf.it/cmd) on Thu Jun 17 10:33:36 CEST 2021
# isochrones based on PARSEC release v1.2S +  COLIBRI S_37 + S_35 + PR16
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS, 485, 5666 + Pastorelli al. (2020), MNRAS, in press
# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# LPV periods and growth rates added cf. Trabucchi et al. (2019)
# Photometric system: <i>UBVRIJHK</i> (cf. Maiz-Apellaniz 2006 + Bessell 1990)
# Attention: photometry includes extinction of Av=0.62, with coefficients derived star-by-star, for Cardelli et al 89 + O'Donnell 94 Rv=3.1 extinction curve.
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: isochrone tables
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  period2  period3  period4  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  Umag    Bmag    Vmag    Rmag    Imag    Jmag    Hmag    Kmag
0.0099013 -0.18000 8.17609 0.8497980237 2.4349732399    0.849 -0.372  3.7328  4.623    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -2.83e-14      0.00 7.239e-01 2.662e-01 1.755e-03 4.791e-04 4.351e-03 -1.000 9.904e-03 5.700 7.971 7.405 6.462 5.871 5.365 4.671 4.198 4.100
0.0099013 -0.18000 8.17609 0.8717126250 2.4414510727    0.871 -0.319  3.7402  4.610    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1  -3.2e-14      0.00 7.241e-01 2.660e-01 1.754e-03 4.788e-04 4.349e-03 -1.000 9.911e-03 5.567 7.722 7.221 6.305 5.734 5.240 4.568 4.113 4.018
0.0099013 -0.18000 8.17609 0.8996970057 2.4491977692    0.899 -0.256  3.7496  4.598    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -3.69e-14      0.00 7.240e-01 2.661e-01 1.754e-03 4.789e-04 4.350e-03 -1.000 9.908e-03 5.411 7.409 7.003 6.124 5.579 5.099 4.454 4.021 3.931
0.0099013 -0.18000 8.17609 0.9081252813 2.4514236450    0.908 -0.237  3.7520  4.593    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -3.87e-14      0.00 7.241e-01 2.660e-01 1.753e-03 4.787e-04 4.349e-03 -1.000 9.908e-03 5.362 7.325 6.940 6.070 5.531 5.054 4.416 3.988 3.899
0.0099013 -0.18000 8.17609 0.9181504250 2.4540102482    0.918 -0.213  3.7547  4.585    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -4.09e-14      0.00 7.243e-01 2.658e-01 1.753e-03 4.786e-04 4.347e-03 -1.000 9.911e-03 5.304 7.226 6.865 6.005 5.474 5.001 4.370 3.948 3.861
0.0099013 -0.18000 8.17609 0.9495959878 2.4617171288    0.949 -0.146  3.7639  4.569    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -4.78e-14      0.00 7.243e-01 2.658e-01 1.753e-03 4.786e-04 4.347e-03 -1.000 9.879e-03 5.136 6.932 6.644 5.820 5.310 4.852 4.245 3.843 3.760
0.0099013 -0.18000 8.17609 0.9967533350 2.4722332954    0.997 -0.044  3.7764  4.538    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -6.11e-14      0.00 7.245e-01 2.655e-01 1.751e-03 4.782e-04 4.343e-03 -1.000 9.911e-03 4.880 6.519 6.318 5.545 5.065 4.626 4.052 3.676 3.599
0.0099013 -0.18000 8.17609 0.9994950294 2.4728097916    1.000 -0.039  3.7771  4.537    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -6.19e-14      0.00 7.245e-01 2.656e-01 1.752e-03 4.782e-04 4.344e-03 -1.000 9.911e-03 4.867 6.498 6.301 5.531 5.053 4.614 4.042 3.668 3.591
0.0099013 -0.18000 8.17609 1.0020241737 2.4733383656    1.002 -0.033  3.7777  4.535    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -6.25e-14      0.00 7.246e-01 2.655e-01 1.751e-03 4.781e-04 4.343e-03 -1.000 9.911e-03 4.853 6.476 6.283 5.516 5.039 4.602 4.031 3.658 3.582
0.0099013 -0.18000 8.17609 1.0493940115 2.4826982021    1.049  0.061  3.7887  4.505    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -7.33e-14      0.00 7.250e-01 2.651e-01 1.749e-03 4.775e-04 4.337e-03 -1.000 9.880e-03 4.617 6.127 5.990 5.269 4.817 4.396 3.853 3.502 3.431
0.0099013 -0.18000 8.17609 1.0992929935 2.4915614128    1.099  0.159  3.7995  4.470    0  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -8.62e-14      0.00 7.256e-01 2.646e-01 1.745e-03 4.767e-04 4.330e-03 -1.000 9.853e-03 4.373 5.792 5.695 5.016 4.586 4.183 3.664 3.334 3.267
0.0099013 -0.18000 8.17609 1.1491919756 2.4995450974    1.149  0.252  3.8095  4.436    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -9.94e-14      0.00 7.255e-01 2.646e-01 1.746e-03 4.770e-04 4.333e-03 -1.000 9.866e-03 4.141 5.491 5.419 4.778 4.369 3.981 3.485 3.173 3.110
