# File generated by CMD 3.3 (http://stev.oapd.inaf.it/cmd) on Mon Oct 21 22:45:58 CEST 2019
# isochrones based on PARSEC release v1.2S
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# Photometric system: SDSS <i>ugriz</i>
# Attention: photometry includes extinction of Av=0.2, with coefficients derived star-by-star, for Cardelli et al 89 + O'Donnell 94 Rv=3.1 extinction curve.
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: isochrone tables
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label 	 mbolmag  umag    gmag    rmag    imag    zmag
0.01471 0.00000 9.87506 1.1207084656 2.4950881004    1.120  1.708  3.6736  2.426    4 0.501 4.001 1.647 0.711 0.412 0.227
0.01471 0.00000 9.87506 1.1208356619 2.4951083660    1.120  1.707  3.6737  2.427    4 0.502 3.997 1.646 0.711 0.412 0.228
0.01471 0.00000 9.87506 1.1209671497 2.4951295853    1.120  1.707  3.6739  2.428    4 0.502 3.994 1.645 0.710 0.412 0.228
0.01471 0.00000 9.87506 1.1210917234 2.4951496124    1.120  1.708  3.6740  2.428    4 0.501 3.991 1.643 0.709 0.411 0.227
0.01471 0.00000 9.87506 1.1212220192 2.4951705933    1.120  1.708  3.6741  2.427    4 0.499 3.988 1.641 0.707 0.409 0.226
0.01471 0.00000 9.87506 1.1213518381 2.4951915741    1.121  1.709  3.6741  2.427    4 0.497 3.985 1.639 0.705 0.407 0.223
0.01471 0.00000 9.87506 1.1214468479 2.4952068329    1.121  1.710  3.6741  2.426    4 0.495 3.983 1.637 0.702 0.405 0.221
0.01471 0.00000 9.87506 1.1215034723 2.4952158928    1.121  1.711  3.6740  2.425    4 0.493 3.982 1.635 0.701 0.403 0.219
0.01471 0.00000 9.87506 1.1216310263 2.4952363968    1.121  1.713  3.6740  2.423    4 0.488 3.980 1.631 0.696 0.398 0.214
0.01471 0.00000 9.87506 1.1217530966 2.4952559471    1.121  1.715  3.6738  2.420    4 0.482 3.978 1.627 0.691 0.393 0.209
0.01471 0.00000 9.87506 1.1218757629 2.4952757359    1.121  1.718  3.6736  2.416    4 0.475 3.977 1.622 0.685 0.386 0.201
0.01471 0.00000 9.87506 1.1219983101 2.4952955246    1.121  1.722  3.6733  2.411    4 0.466 3.975 1.615 0.676 0.377 0.192
0.01471 0.00000 9.87506 1.1221201420 2.4953150749    1.121  1.726  3.6729  2.406    4 0.455 3.974 1.608 0.667 0.366 0.181
0.01471 0.00000 9.87506 1.1222403049 2.4953343868    1.122  1.731  3.6725  2.398    4 0.442 3.973 1.599 0.655 0.354 0.167
0.01471 0.00000 9.87506 1.1223596334 2.4953534603    1.122  1.737  3.6720  2.391    4 0.427 3.972 1.589 0.642 0.340 0.153
0.01471 0.00000 9.87506 1.1224802732 2.4953727722    1.122  1.744  3.6713  2.381    4 0.410 3.971 1.578 0.627 0.323 0.135
0.01471 0.00000 9.87506 1.1226028204 2.4953925610    1.122  1.753  3.6705  2.369    4 0.388 3.971 1.564 0.608 0.302 0.113
0.01471 0.00000 9.87506 1.1227155924 2.4954106808    1.122  1.752  3.6707  2.370    4 0.390 3.968 1.564 0.609 0.304 0.114
0.01471 0.00000 9.87506 1.1228380203 2.4954302311    1.122  1.773  3.6687  2.342    4 0.337 3.969 1.532 0.563 0.254 0.061
0.01471 0.00000 9.87506 1.1229566336 2.4954493046    1.122  1.809  3.6654  2.293    4 0.249 3.969 1.477 0.487 0.171 -0.028
0.01471 0.00000 9.87506 1.1230198145 2.4954593182    1.122  1.846  3.6620  2.243    4 0.156 3.970 1.420 0.408 0.083 -0.121
0.01471 0.00000 9.87506 1.1230540276 2.4954648018    1.122  1.884  3.6586  2.190    4 0.059 3.971 1.360 0.325 -0.008 -0.218
0.01471 0.00000 9.87506 1.1230722666 2.4954679012    1.122  1.923  3.6551  2.137    4 -0.038 3.975 1.302 0.243 -0.098 -0.315
0.01471 0.00000 9.87506 1.1230818033 2.4954693317    1.122  1.961  3.6517  2.086    4 -0.133 3.979 1.245 0.163 -0.187 -0.410
0.01471 0.00000 9.87506 1.1230870485 2.4954700470    1.122  2.000  3.6484  2.034    4 -0.229 3.985 1.189 0.083 -0.276 -0.505
0.01471 0.00000 9.87506 1.1230902672 2.4954707623    1.122  2.037  3.6452  1.984    4 -0.322 3.983 1.135 0.007 -0.361 -0.596
0.01471 0.00000 9.87506 1.1230924129 2.4954710007    1.122  2.072  3.6422  1.937    4 -0.409 3.961 1.084 -0.065 -0.440 -0.681
0.01471 0.00000 9.87506 1.1230925322 2.4954710007    1.122  2.074  3.6420  1.935    7 -0.414 3.959 1.081 -0.069 -0.444 -0.685
0.01471 0.00000 9.87506 1.1230936050 2.4954712391    1.122  2.094  3.6403  1.907    7 -0.466 3.945 1.049 -0.112 -0.491 -0.735
0.01471 0.00000 9.87506 1.1230956316 2.4954714775    1.122  2.136  3.6367  1.851    7 -0.570 3.914 0.988 -0.195 -0.585 -0.836
0.01471 0.00000 9.87506 1.1230975389 2.4954719543    1.122  2.170  3.6339  1.806    7 -0.654 3.888 0.937 -0.262 -0.660 -0.916
0.01471 0.00000 9.87506 1.1230994463 2.4954721928    1.122  2.198  3.6315  1.769    7 -0.724 3.864 0.895 -0.318 -0.722 -0.983
0.01471 0.00000 9.87506 1.1231044531 2.4954729080    1.122  2.202  3.6312  1.763    7 -0.734 3.859 0.888 -0.326 -0.732 -0.993
0.01471 0.00000 9.87506 1.1231085062 2.4954736233    1.122  2.168  3.6341  1.809    7 -0.649 3.887 0.939 -0.259 -0.656 -0.912
0.01471 0.00000 9.87506 1.1231184006 2.4954752922    1.122  2.134  3.6370  1.854    7 -0.566 3.913 0.989 -0.192 -0.582 -0.832
0.01471 0.00000 9.87506 1.1231981516 2.4954879284    1.122  2.128  3.6374  1.862    7 -0.549 3.920 1.000 -0.178 -0.567 -0.816
0.01471 0.00000 9.87506 1.1232595444 2.4954977036    1.123  2.168  3.6339  1.808    7 -0.651 3.890 0.940 -0.259 -0.657 -0.913
0.01471 0.00000 9.87506 1.1233111620 2.4955060482    1.123  2.211  3.6303  1.750    7 -0.759 3.855 0.875 -0.345 -0.753 -1.016
0.01471 0.00000 9.87506 1.1233546734 2.4955129623    1.123  2.254  3.6266  1.692    7 -0.866 3.815 0.811 -0.427 -0.847 -1.117
0.01471 0.00000 9.87506 1.1233913898 2.4955189228    1.123  2.297  3.6230  1.636    7 -0.972 3.773 0.747 -0.509 -0.939 -1.218
0.01471 0.00000 9.87506 1.1234227419 2.4955239296    1.123  2.339  3.6195  1.580    7 -1.076 3.729 0.683 -0.589 -1.030 -1.316
0.01471 0.00000 9.87506 1.1234499216 2.4955282211    1.123  2.380  3.6159  1.524    7 -1.180 3.685 0.621 -0.665 -1.118 -1.413
0.01471 0.00000 9.87506 1.1234737635 2.4955320358    1.123  2.421  3.6123  1.468    7 -1.284 3.674 0.565 -0.741 -1.207 -1.511
0.01471 0.00000 9.87506 1.1234948635 2.4955353737    1.123  2.462  3.6088  1.413    7 -1.386 3.689 0.516 -0.813 -1.295 -1.610
0.01471 0.00000 9.87506 1.1235140562 2.4955384731    1.123  2.503  3.6052  1.358    7 -1.488 3.703 0.469 -0.881 -1.382 -1.708
0.01471 0.00000 9.87506 1.1235318184 2.4955413342    1.123  2.544  3.6016  1.302    7 -1.591 3.719 0.424 -0.950 -1.469 -1.806
0.01471 0.00000 9.87506 1.1235482693 2.4955439568    1.123  2.585  3.5980  1.247    7 -1.692 3.732 0.381 -1.012 -1.553 -1.903
0.01471 0.00000 9.87506 1.1235640049 2.4955465794    1.123  2.626  3.5943  1.191    7 -1.796 3.744 0.341 -1.071 -1.637 -2.001
0.01471 0.00000 9.87506 1.1235787868 2.4955489635    1.123  2.667  3.5905  1.136    7 -1.897 3.759 0.303 -1.129 -1.720 -2.098
0.01471 0.00000 9.87506 1.1235926151 2.4955511093    1.123  2.708  3.5867  1.079    7 -1.999 3.770 0.272 -1.176 -1.799 -2.195
0.01471 0.00000 9.87506 1.1236057281 2.4955532551    1.123  2.747  3.5830  1.025    7 -2.098 3.782 0.243 -1.220 -1.876 -2.289
0.01471 0.00000 9.87506 1.1236183643 2.4955551624    1.123  2.787  3.5790  0.969    7 -2.198 3.799 0.223 -1.256 -1.951 -2.384
0.01471 0.00000 9.87506 1.1236287355 2.4955568314    1.123  2.828  3.5749  0.912    7 -2.301 3.811 0.212 -1.276 -2.023 -2.480
0.01471 0.00000 9.87506 1.1236355305 2.4955580235    1.123  2.868  3.5709  0.856    7 -2.400 3.826 0.203 -1.293 -2.092 -2.573
0.01471 0.00000 9.87506 1.1236405373 2.4955587387    1.123  2.905  3.5669  0.803    7 -2.493 3.835 0.210 -1.289 -2.152 -2.660
0.01471 0.00000 9.87506 1.1236449480 2.4955594540    1.123  2.943  3.5629  0.749    7 -2.587 3.846 0.223 -1.276 -2.208 -2.745
0.01471 0.00000 9.87506 1.1236490011 2.4955601692    1.123  2.981  3.5587  0.694    7 -2.682 3.856 0.243 -1.253 -2.263 -2.831
0.01471 0.00000 9.87506 1.1236528158 2.4955608845    1.123  3.019  3.5545  0.639    7 -2.778 3.863 0.281 -1.206 -2.309 -2.913
0.01471 0.00000 9.87506 1.1236566305 2.4955613613    1.123  3.060  3.5498  0.580    7 -2.880 3.874 0.326 -1.151 -2.357 -3.000
0.01471 0.00000 9.87506 1.1236600876 2.4955618382    1.123  3.097  3.5455  0.526    7 -2.972 3.880 0.396 -1.070 -2.385 -3.070
0.01471 0.00000 9.87506 1.1236640215 2.4955625534    1.123  3.136  3.5408  0.468    7 -3.070 3.890 0.478 -0.975 -2.413 -3.145
0.01471 0.00000 9.87506 1.1236683130 2.4955632687    1.123  3.174  3.5362  0.411    7 -3.164 3.898 0.588 -0.855 -2.424 -3.207
0.01471 0.00000 9.87506 1.1236727238 2.4955639839    1.123  3.210  3.5317  0.358    7 -3.254 3.906 0.700 -0.736 -2.430 -3.262
0.01471 0.00000 9.87506 1.1236755848 2.4955644608    1.123  3.216  3.5310  0.349    7 -3.270 3.907 0.717 -0.717 -2.432 -3.273
0.01471 0.00000 9.87506 1.1236757040 2.4955644608    1.123  3.210  3.5318  0.358    7 -3.254 3.905 0.696 -0.740 -2.432 -3.264
0.01471 0.00000 9.87506 1.1236760616 2.4955644608    1.123  3.215  3.5311  0.349    7 -3.268 3.907 0.716 -0.719 -2.432 -3.272
0.01471 0.00000 9.87506 1.1236763000 2.4955644608    1.123  3.225  3.5298  0.335    7 -3.292 3.910 0.750 -0.683 -2.432 -3.286
0.01471 0.00000 9.87506 1.1236765385 2.4955646992    1.123  3.236  3.5283  0.317    7 -3.321 3.912 0.805 -0.631 -2.423 -3.296
0.01471 0.00000 9.87506 1.1236768961 2.4955646992    1.123  3.256  3.5258  0.288    7 -3.369 3.918 0.896 -0.544 -2.408 -3.312
0.01471 0.00000 9.87506 1.1236772537 2.4955646992    1.123  3.285  3.5218  0.243    7 -3.442 3.928 1.045 -0.403 -2.381 -3.336
0.01471 0.00000 9.87506 1.1236778498 2.4955646992    1.123  3.320  3.5171  0.189    7 -3.529 3.939 1.257 -0.203 -2.325 -3.343
0.01471 0.00000 9.87506 1.1236786842 2.4955649376    1.123  3.347  3.5132  0.146    7 -3.597 3.949 1.445 -0.027 -2.267 -3.339
#isochrone terminated
