# File generated by CMD 3.3 (http://stev.oapd.inaf.it/cmd) on Sun Dec  8 07:25:57 CET 2019
# isochrones based on PARSEC release v1.2S +  COLIBRI S_35
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS in press
# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# Photometric system: <i>UBVRIJHK</i> (cf. Maiz-Apellaniz 2006 + Bessell 1990)
# Attention: photometry includes extinction of Av=0.1, with coefficients derived star-by-star, for Cardelli et al 89 + O'Donnell 94 Rv=3.1 extinction curve.
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: isochrone tables
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0 period1 pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  Umag    Bmag    Vmag    Rmag    Imag    Jmag    Hmag    Kmag
0.01471 0.00000 9.84510 1.1454896927 2.4989802837    0.995  3.198  3.5215  0.276    7  0.000  0.433     0.00     0.00 -1 -9.75e-08      0.00 6.923e-01 2.920e-01 2.088e-03 1.258e-03 6.435e-03 -1.000 1.569e-02 -3.225 3.072 1.764 0.337 -1.296 -3.102 -5.017 -5.935 -6.245
0.01471 0.00000 9.84510 1.1454899311 2.4989802837    0.995  3.232  3.5168  0.223    7  0.000  0.433     0.00     0.00 -1 -1.12e-07      0.00 6.923e-01 2.920e-01 2.088e-03 1.258e-03 6.435e-03 -1.000 1.569e-02 -3.310 3.085 1.931 0.551 -1.188 -3.065 -5.117 -6.041 -6.360
0.01471 0.00000 9.84510 1.1454901695 2.4989802837    0.994  3.265  3.5123  0.171    7  0.000  0.433     0.00     0.00 -1 -1.29e-07      0.00 6.923e-01 2.920e-01 2.088e-03 1.258e-03 6.435e-03 -1.000 1.569e-02 -3.393 3.099 2.111 0.782 -1.069 -3.014 -5.214 -6.144 -6.472
0.01471 0.00000 9.84510 1.1454904079 2.4989802837    0.993  3.299  3.5074  0.117    7  0.000  0.433     0.00     0.00 -1 -1.49e-07      0.00 6.923e-01 2.920e-01 2.088e-03 1.258e-03 6.435e-03 -1.000 1.569e-02 -3.478 3.109 2.278 1.000 -0.958 -2.963 -5.315 -6.249 -6.587
0.01471 0.00000 9.84510 1.1454908848 2.4989805222    0.992  3.335  3.5021  0.060    7  0.000  0.433     0.00     0.00 -1 -1.72e-07      0.00 6.923e-01 2.920e-01 2.088e-03 1.258e-03 6.435e-03 -1.000 1.569e-02 -3.568 3.119 2.456 1.229 -0.837 -2.899 -5.422 -6.361 -6.709
0.01471 0.00000 9.84510 1.1454913616 2.4989805222    0.990  3.368  3.4973  0.007    7  0.000  0.433     0.00     0.00 -1 -1.98e-07      0.00 6.923e-01 2.920e-01 2.088e-03 1.258e-03 6.435e-03 -1.000 1.569e-02 -3.649 3.131 2.619 1.430 -0.727 -2.832 -5.517 -6.462 -6.819
0.01471 0.00000 9.84510 1.1454920769 2.4989805222    0.986  3.402  3.4918 -0.051    7  0.523  0.433     0.00     0.00 -1 -2.29e-07      0.00 6.923e-01 2.920e-01 2.088e-03 1.258e-03 6.435e-03 -1.000 1.569e-02 -3.735 3.144 2.794 1.638 -0.611 -2.754 -5.621 -6.570 -6.938
0.01471 0.00000 9.84510 1.1454926729 2.4989807606    0.982  3.421  3.4887 -0.084    8  0.525  0.453   206.24    98.10  0 -2.49e-07      0.00 6.923e-01 2.931e-01 2.194e-03 1.260e-03 6.450e-03 -1.000 1.465e-02 -3.781 3.152 2.878 1.727 -0.560 -2.719 -5.676 -6.629 -7.002
0.01471 0.00000 9.84510 1.1454927921 2.4989807606    0.982  3.156  3.5253  0.327    8  0.525  0.454    84.99    45.58  1 -8.52e-08      0.00 6.923e-01 2.931e-01 2.194e-03 1.260e-03 6.450e-03 -1.000 1.465e-02 -3.120 3.090 1.676 0.223 -1.332 -3.076 -4.899 -5.814 -6.115
0.01471 0.00000 9.84510 1.1454927921 2.4989807606    0.982  3.037  3.5415  0.511    8  0.525  0.454    57.24    32.39  1 -5.18e-08      0.00 6.923e-01 2.931e-01 2.194e-03 1.260e-03 6.450e-03 -1.000 1.465e-02 -2.824 3.046 1.276 -0.280 -1.566 -3.026 -4.547 -5.441 -5.712
0.01471 0.00000 9.84510 1.1454930305 2.4989807606    0.981  2.867  3.5647  0.773    8  0.525  0.454    32.46    19.83  1 -2.49e-08      0.00 6.923e-01 2.931e-01 2.194e-03 1.260e-03 6.450e-03 -1.000 1.465e-02 -2.397 2.961 0.979 -0.645 -1.700 -2.774 -4.050 -4.899 -5.133
0.01471 0.00000 9.84510 1.1454932690 2.4989807606    0.979  2.890  3.5612  0.735    8  0.525  0.454    35.22    21.27  1 -2.77e-08      0.00 6.923e-01 2.931e-01 2.194e-03 1.260e-03 6.450e-03 -1.000 1.465e-02 -2.455 2.982 1.010 -0.611 -1.691 -2.815 -4.118 -4.975 -5.214
0.01471 0.00000 9.84510 1.1454936266 2.4989807606    0.977  3.014  3.5438  0.541    8  0.525  0.454    53.58    30.55  1 -4.76e-08      0.00 6.923e-01 2.931e-01 2.194e-03 1.260e-03 6.450e-03 -1.000 1.465e-02 -2.766 3.051 1.251 -0.314 -1.572 -2.990 -4.481 -5.372 -5.639
0.01471 0.00000 9.84510 1.1454941034 2.4989809990    0.975  3.173  3.5216  0.293    8  0.525  0.454    91.53    48.52  1  -9.3e-08      0.00 6.923e-01 2.931e-01 2.194e-03 1.260e-03 6.450e-03 -1.000 1.465e-02 -3.162 3.119 1.813 0.389 -1.239 -3.042 -4.953 -5.873 -6.181
0.01471 0.00000 9.84510 1.1454946995 2.4989809990    0.972  3.304  3.5031  0.086    8  0.525  0.454   142.82    71.23  0  -1.6e-07      0.00 6.923e-01 2.931e-01 2.194e-03 1.260e-03 6.450e-03 -1.000 1.465e-02 -3.490 3.162 2.469 1.236 -0.806 -2.854 -5.341 -6.279 -6.624
0.01471 0.00000 9.84510 1.1454952955 2.4989809990    0.969  3.388  3.4910 -0.047    8  0.526  0.454   190.49    91.29  0 -2.26e-07      0.00 6.923e-01 2.931e-01 2.194e-03 1.260e-03 6.450e-03 -1.000 1.465e-02 -3.700 3.182 2.856 1.707 -0.551 -2.699 -5.587 -6.538 -6.907
0.01471 0.00000 9.84510 1.1454960108 2.4989812374    0.966  3.431  3.4844 -0.118    8  0.526  0.454   221.86   104.05  0 -2.71e-07      0.00 6.923e-01 2.931e-01 2.194e-03 1.260e-03 6.450e-03 -1.000 1.465e-02 -3.807 3.188 2.989 1.820 -0.488 -2.656 -5.714 -6.670 -7.050
0.01471 0.00000 9.84510 1.1454968452 2.4989812374    0.962  3.450  3.4811 -0.152    8  0.526  0.454   238.69   110.72  0 -2.95e-07      0.00 6.923e-01 2.931e-01 2.194e-03 1.260e-03 6.450e-03 -1.000 1.465e-02 -3.854 3.197 3.057 1.871 -0.455 -2.630 -5.771 -6.730 -7.115
0.01471 0.00000 9.84510 1.1454976797 2.4989814758    0.957  3.460  3.4807 -0.166    8  0.527  0.453   245.50   113.32  0 -3.12e-07      0.00 6.923e-01 2.931e-01 2.194e-03 1.260e-03 6.450e-03 -1.000 1.465e-02 -3.879 3.189 3.054 1.863 -0.468 -2.644 -5.797 -6.756 -7.142
0.01471 0.00000 9.84510 1.1454976797 2.4989814758    0.957  3.257  3.5065  0.140    8  0.527  0.454   127.02    64.10  0 -1.38e-07      0.00 6.923e-01 2.931e-01 2.194e-03 1.260e-03 6.450e-03 -1.000 1.465e-02 -3.373 3.201 2.407 1.146 -0.823 -2.835 -5.213 -6.148 -6.486
0.01471 0.00000 9.84510 1.1454977989 2.4989814758    0.956  3.084  3.5302  0.408    8  0.527  0.454    71.28    38.90  1 -6.76e-08      0.00 6.923e-01 2.931e-01 2.194e-03 1.260e-03 6.450e-03 -1.000 1.465e-02 -2.939 3.149 1.614 0.131 -1.327 -2.992 -4.700 -5.612 -5.902
0.01471 0.00000 9.84510 1.1454980373 2.4989814758    0.955  2.913  3.5536  0.672    8  0.527  0.454    40.32    23.76  1 -3.28e-08      0.00 6.923e-01 2.931e-01 2.194e-03 1.260e-03 6.450e-03 -1.000 1.465e-02 -2.512 3.078 1.174 -0.424 -1.572 -2.821 -4.197 -5.071 -5.321
0.01471 0.00000 9.84510 1.1454982758 2.4989814758    0.954  2.935  3.5503  0.635    8  0.527  0.454    43.59    25.41  1 -3.63e-08      0.00 6.923e-01 2.931e-01 2.194e-03 1.260e-03 6.450e-03 -1.000 1.465e-02 -2.568 3.093 1.215 -0.374 -1.553 -2.856 -4.263 -5.143 -5.399
0.01471 0.00000 9.84510 1.1454985142 2.4989817142    0.951  3.057  3.5335  0.445    8  0.527  0.454    65.71    36.20  1 -6.14e-08      0.00 6.923e-01 2.931e-01 2.194e-03 1.260e-03 6.450e-03 -1.000 1.465e-02 -2.873 3.146 1.544 0.041 -1.364 -2.970 -4.622 -5.530 -5.814
0.01471 0.00000 9.84510 1.1454989910 2.4989817142    0.949  3.213  3.5118  0.202    8  0.527  0.454   110.98    56.92  0 -1.18e-07      0.00 6.923e-01 2.931e-01 2.194e-03 1.260e-03 6.450e-03 -1.000 1.465e-02 -3.261 3.208 2.249 0.935 -0.921 -2.870 -5.084 -6.015 -6.343
0.01471 0.00000 9.84510 1.1454994678 2.4989817142    0.946  3.341  3.4938  0.001    8  0.528  0.454   171.36    82.79  0    -2e-07      0.00 6.923e-01 2.931e-01 2.194e-03 1.260e-03 6.450e-03 -1.000 1.465e-02 -3.582 3.231 2.823 1.661 -0.544 -2.669 -5.460 -6.409 -6.771
0.01471 0.00000 9.84510 1.1454999447 2.4989817142    0.942  3.422  3.4822 -0.129    8  0.528  0.454   226.45   105.24  0 -2.79e-07      0.00 6.923e-01 2.931e-01 2.194e-03 1.260e-03 6.450e-03 -1.000 1.465e-02 -3.785 3.235 3.075 1.898 -0.418 -2.589 -5.698 -6.656 -7.039
0.01471 0.00000 9.84510 1.1455006599 2.4989819527    0.938  3.463  3.4761 -0.196    8  0.528  0.454   261.51   119.04  0 -3.31e-07      0.00 6.923e-01 2.931e-01 2.194e-03 1.260e-03 6.450e-03 -1.000 1.465e-02 -3.886 3.236 3.167 1.958 -0.389 -2.575 -5.817 -6.779 -7.171
0.01471 0.00000 9.84510 1.1455012560 2.4989819527    0.934  3.479  3.4733 -0.226    8  0.529  0.454   278.95   125.71  0 -3.59e-07      0.00 6.923e-01 2.931e-01 2.194e-03 1.260e-03 6.450e-03 -1.000 1.465e-02 -3.929 3.239 3.208 1.984 -0.374 -2.568 -5.867 -6.830 -7.226
0.01471 0.00000 9.84510 1.1455020905 2.4989821911    0.929  3.487  3.4741 -0.233    8  0.529  0.453   283.10   127.14  0 -3.79e-07      0.00 6.923e-01 2.931e-01 2.194e-03 1.260e-03 6.450e-03 -1.000 1.465e-02 -3.948 3.224 3.180 1.956 -0.403 -2.596 -5.885 -6.847 -7.243
0.01471 0.00000 9.84510 1.1455020905 2.4989821911    0.928  3.293  3.4991  0.061    8  0.529  0.454   150.09    73.45  0 -1.74e-07      0.00 6.923e-01 2.931e-01 2.194e-03 1.260e-03 6.450e-03 -1.000 1.465e-02 -3.462 3.250 2.690 1.498 -0.620 -2.708 -5.325 -6.268 -6.620
0.01471 0.00000 9.84510 1.1455022097 2.4989821911    0.927  3.121  3.5231  0.329    8  0.529  0.454    84.22    44.56  1 -8.64e-08      0.00 6.923e-01 2.931e-01 2.194e-03 1.260e-03 6.450e-03 -1.000 1.465e-02 -3.032 3.201 1.861 0.431 -1.164 -2.942 -4.818 -5.736 -6.041
0.01471 0.00000 9.84510 1.1455024481 2.4989821911    0.926  2.950  3.5470  0.594    8  0.529  0.454    47.52    27.16  1 -4.24e-08      0.00 6.923e-01 2.931e-01 2.194e-03 1.260e-03 6.450e-03 -1.000 1.465e-02 -2.606 3.130 1.295 -0.280 -1.499 -2.861 -4.311 -5.197 -5.458
0.01471 0.00000 9.84510 1.1455026865 2.4989821911    0.923  2.973  3.5436  0.556    8  0.530  0.454    51.53    29.11  1 -4.72e-08      0.00 6.923e-01 2.931e-01 2.194e-03 1.260e-03 6.450e-03 -1.000 1.465e-02 -2.663 3.144 1.357 -0.203 -1.462 -2.885 -4.379 -5.271 -5.538
0.01471 0.00000 9.84510 1.1455031633 2.4989821911    0.920  3.094  3.5264  0.366    8  0.530  0.454    77.77    41.51  1  -7.9e-08      0.00 6.923e-01 2.931e-01 2.194e-03 1.260e-03 6.450e-03 -1.000 1.465e-02 -2.964 3.202 1.771 0.317 -1.214 -2.941 -4.739 -5.654 -5.952
0.01471 0.00000 9.84510 1.1455036402 2.4989824295    0.917  3.247  3.5043  0.122    8  0.530  0.454   131.41    65.25  0  -1.5e-07      0.00 6.923e-01 2.931e-01 2.194e-03 1.260e-03 6.450e-03 -1.000 1.465e-02 -3.348 3.260 2.534 1.295 -0.717 -2.751 -5.195 -6.133 -6.474
0.01471 0.00000 9.84510 1.1455041170 2.4989824295    0.912  3.374  3.4859 -0.080    8  0.531  0.454   203.32    95.02  0 -2.52e-07      0.00 6.923e-01 2.931e-01 2.194e-03 1.260e-03 6.450e-03 -1.000 1.465e-02 -3.665 3.283 3.059 1.903 -0.390 -2.552 -5.567 -6.523 -6.899
0.01471 0.00000 9.84510 1.1455047131 2.4989824295    0.907  3.455  3.4739 -0.211    8  0.531  0.454   269.73   121.12  0 -3.53e-07      0.00 6.923e-01 2.931e-01 2.194e-03 1.260e-03 6.450e-03 -1.000 1.465e-02 -3.867 3.284 3.245 2.026 -0.327 -2.518 -5.803 -6.766 -7.161
0.01471 0.00000 9.84510 1.1455055475 2.4989826679    0.901  3.496  3.4675 -0.281    8  0.531  0.454   313.26   137.58  0 -4.21e-07      0.01 6.923e-01 2.931e-01 2.194e-03 1.260e-03 6.450e-03 -1.000 1.465e-02 -3.969 3.280 3.324 2.074 -0.305 -2.514 -5.924 -6.889 -7.293
0.01471 0.00000 9.84510 1.1455062628 2.4989826679    0.895  3.513  3.4643 -0.315    8  0.532  0.454   336.59   146.09  0  -4.6e-07      0.01 6.923e-01 2.931e-01 2.194e-03 1.260e-03 6.450e-03 -1.000 1.465e-02 -4.014 3.283 3.362 2.098 -0.293 -2.512 -5.976 -6.943 -7.351
0.01471 0.00000 9.84510 1.1455072165 2.4989829063    0.888  3.523  3.4652 -0.323    8  0.533  0.453   342.94   148.12  0 -4.94e-07      0.01 6.923e-01 2.931e-01 2.194e-03 1.260e-03 6.450e-03 -1.000 1.465e-02 -4.037 3.272 3.338 2.070 -0.322 -2.541 -5.996 -6.963 -7.372
0.01471 0.00000 9.84510 1.1455072165 2.4989829063    0.887  3.338  3.4890 -0.044    8  0.533  0.454   187.60    87.91  0 -2.37e-07      0.00 6.923e-01 2.931e-01 2.194e-03 1.260e-03 6.450e-03 -1.000 1.465e-02 -3.575 3.318 3.041 1.900 -0.374 -2.529 -5.468 -6.421 -6.792
0.01471 0.00000 9.84510 1.1455073357 2.4989829063    0.886  3.168  3.5136  0.224    8  0.533  0.454   105.22    53.30  0  -1.2e-07      0.00 6.923e-01 2.931e-01 2.194e-03 1.260e-03 6.450e-03 -1.000 1.465e-02 -3.149 3.282 2.259 0.926 -0.887 -2.809 -4.965 -5.895 -6.219
0.01471 0.00000 9.84510 1.1455075741 2.4989829063    0.883  2.997  3.5381  0.491    8  0.533  0.454    59.11    32.35  1 -5.97e-08      0.00 6.923e-01 2.931e-01 2.194e-03 1.260e-03 6.450e-03 -1.000 1.465e-02 -2.723 3.204 1.503 -0.029 -1.362 -2.884 -4.457 -5.357 -5.634
0.01471 0.00000 9.84510 1.1455079317 2.4989831448    0.880  3.020  3.5345  0.452    8  0.533  0.454    64.26    34.73  1 -6.65e-08      0.00 6.923e-01 2.931e-01 2.194e-03 1.260e-03 6.450e-03 -1.000 1.465e-02 -2.779 3.222 1.596 0.086 -1.304 -2.891 -4.526 -5.431 -5.714
0.01471 0.00000 9.84510 1.1455082893 2.4989831448    0.875  3.138  3.5169  0.262    8  0.533  0.454    96.92    49.46  0  -1.1e-07      0.00 6.923e-01 2.931e-01 2.194e-03 1.260e-03 6.450e-03 -1.000 1.465e-02 -3.074 3.286 2.144 0.773 -0.958 -2.832 -4.881 -5.806 -6.123
0.01471 0.00000 9.84510 1.1455087662 2.4989831448    0.869  3.288  3.4944  0.019    8  0.534  0.454   163.51    77.57  0 -2.05e-07      0.00 6.923e-01 2.931e-01 2.194e-03 1.260e-03 6.450e-03 -1.000 1.465e-02 -3.449 3.342 2.918 1.756 -0.437 -2.557 -5.325 -6.274 -6.634
0.01471 0.00000 9.84510 1.1455093622 2.4989831448    0.863  3.411  3.4755 -0.183    8  0.534  0.454   252.94   112.82  0 -3.42e-07      0.00 6.923e-01 2.931e-01 2.194e-03 1.260e-03 6.450e-03 -1.000 1.465e-02 -3.758 3.357 3.296 2.090 -0.255 -2.441 -5.690 -6.652 -7.044
0.01471 0.00000 9.84510 1.1455100775 2.4989833832    0.855  3.490  3.4631 -0.315    8  0.535  0.454   336.09   143.81  0 -4.75e-07      0.01 6.923e-01 2.931e-01 2.194e-03 1.260e-03 6.450e-03 -1.000 1.465e-02 -3.954 3.350 3.442 2.176 -0.216 -2.438 -5.919 -6.886 -7.295
0.01471 0.00000 9.84510 1.1455107927 2.4989833832    0.846  3.529  3.4564 -0.386    8  0.535  0.454   391.52   163.52  0  -5.7e-07      0.01 6.923e-01 2.931e-01 2.194e-03 1.260e-03 6.450e-03 -1.000 1.465e-02 -4.053 3.366 3.526 2.236 -0.193 -2.442 -6.034 -7.004 -7.423
0.01471 0.00000 9.84510 1.1455116272 2.4989836216    0.836  3.546  3.4531 -0.421    8  0.536  0.454   422.31   173.88  0 -6.28e-07      0.01 6.923e-01 2.931e-01 2.194e-03 1.260e-03 6.450e-03 -1.000 1.465e-02 -4.095 3.385 3.576 2.280 -0.172 -2.439 -6.084 -7.054 -7.478
0.01471 0.00000 9.84510 1.1455125809 2.4989838600    0.826  3.555  3.4572 -0.419    8  0.537  0.453   419.76   172.18  0 -6.92e-07      0.01 6.923e-01 2.931e-01 2.194e-03 1.260e-03 6.450e-03 -1.000 1.465e-02 -4.116 3.363 3.504 2.195 -0.244 -2.496 -6.094 -7.065 -7.488
0.01471 0.00000 9.84510 1.1455125809 2.4989838600    0.825  3.381  3.4771 -0.167    8  0.537  0.454   243.66   107.55  0 -3.46e-07      0.00 6.923e-01 2.931e-01 2.194e-03 1.260e-03 6.450e-03 -1.000 1.465e-02 -3.684 3.408 3.327 2.127 -0.211 -2.393 -5.611 -6.573 -6.962
0.01471 0.00000 9.84510 1.1455127001 2.4989838600    0.822  3.213  3.5021  0.101    8  0.537  0.454   136.78    65.21  0 -1.79e-07      0.00 6.923e-01 2.931e-01 2.194e-03 1.260e-03 6.450e-03 -1.000 1.465e-02 -3.262 3.387 2.730 1.511 -0.544 -2.602 -5.115 -6.055 -6.401
0.01471 0.00000 9.84510 1.1455129385 2.4989838600    0.818  3.043  3.5273  0.369    8  0.537  0.454    76.63    39.45  1 -9.11e-08      0.00 6.923e-01 2.931e-01 2.194e-03 1.260e-03 6.450e-03 -1.000 1.465e-02 -2.836 3.317 1.857 0.394 -1.120 -2.831 -4.608 -5.522 -5.818
0.01471 0.00000 9.84510 1.1455132961 2.4989838600    0.812  3.065  3.5228  0.326    8  0.537  0.454    84.17    42.66  1 -1.02e-07      0.00 6.923e-01 2.931e-01 2.194e-03 1.260e-03 6.450e-03 -1.000 1.465e-02 -2.892 3.348 2.017 0.589 -1.013 -2.796 -4.679 -5.598 -5.903
0.01471 0.00000 9.84510 1.1455137730 2.4989838600    0.804  3.180  3.5036  0.130    8  0.538  0.454   128.43    61.23  0 -1.67e-07      0.00 6.923e-01 2.931e-01 2.194e-03 1.260e-03 6.450e-03 -1.000 1.465e-02 -3.180 3.429 2.728 1.497 -0.524 -2.565 -5.028 -5.967 -6.309
0.01471 0.00000 9.84510 1.1455142498 2.4989840984    0.794  3.325  3.4792 -0.119    8  0.538  0.454   219.60    96.88  0 -3.06e-07      0.00 6.923e-01 2.931e-01 2.194e-03 1.260e-03 6.450e-03 -1.000 1.465e-02 -3.544 3.488 3.380 2.199 -0.123 -2.297 -5.465 -6.426 -6.811
0.01471 0.00000 9.84510 1.1455148458 2.4989840984    0.782  3.445  3.4584 -0.329    8  0.539  0.454   345.19   142.38  0 -5.04e-07      0.01 6.923e-01 2.931e-01 2.194e-03 1.260e-03 6.450e-03 -1.000 1.465e-02 -3.844 3.488 3.634 2.365 -0.040 -2.275 -5.820 -6.789 -7.201
0.01471 0.00000 9.84510 1.1455155611 2.4989840984    0.769  3.521  3.4444 -0.468    8  0.539  0.454   466.14   183.24  0 -7.03e-07      0.01 6.923e-01 2.931e-01 2.194e-03 1.260e-03 6.450e-03 -1.000 1.465e-02 -4.034 3.535 3.801 2.527 0.019 -2.289 -6.040 -7.009 -7.441
0.01471 0.00000 9.84510 1.1455163956 2.4989843369    0.755  3.560  3.4368 -0.545    8  0.540  0.454   550.54   209.71  0 -8.54e-07      0.02 6.923e-01 2.931e-01 2.194e-03 1.260e-03 6.450e-03 -1.000 1.465e-02 -4.129 3.563 3.881 2.626 0.049 -2.302 -6.150 -7.118 -7.560
0.01471 0.00000 9.84510 1.1455173492 2.4989845753    0.739  3.575  3.4334 -0.583    8  0.541  0.454   599.30   223.25  0 -1.08e-06      0.03 6.923e-01 2.931e-01 2.194e-03 1.260e-03 6.450e-03 -1.000 1.465e-02 -4.169 3.639 3.960 2.704 0.084 -2.291 -6.188 -7.160 -7.610
0.01471 0.00000 9.84510 1.1455183029 2.4989845753    0.721  3.583  3.4615 -0.489    8  0.541  0.453   490.20   185.20  0 -1.23e-06      0.04 6.923e-01 2.931e-01 2.194e-03 1.260e-03 6.450e-03 -1.000 1.465e-02 -4.188 3.481 3.523 2.157 -0.307 -2.561 -6.140 -7.118 -7.553
0.01471 0.00000 9.84510 1.1455183029 2.4989845753    0.720  3.422  3.4582 -0.342    8  0.541  0.454   356.82   140.62  0  -5.9e-07      0.01 6.923e-01 2.931e-01 2.194e-03 1.260e-03 6.450e-03 -1.000 1.465e-02 -3.786 3.581 3.722 2.444 0.032 -2.206 -5.760 -6.730 -7.145
0.01471 0.00000 9.84510 1.1455184221 2.4989845753    0.716  3.254  3.4818 -0.082    8  0.542  0.454   203.59    86.33  0  -3.1e-07      0.00 6.923e-01 2.931e-01 2.194e-03 1.260e-03 6.450e-03 -1.000 1.465e-02 -3.365 3.618 3.467 2.300 -0.006 -2.173 -5.278 -6.238 -6.619
0.01471 0.00000 9.84510 1.1455186605 2.4989845753    0.710  3.082  3.5043  0.177    8  0.542  0.454   116.57    53.05  0 -1.58e-07      0.00 6.923e-01 2.931e-01 2.194e-03 1.260e-03 6.450e-03 -1.000 1.465e-02 -2.934 3.625 2.913 1.686 -0.314 -2.343 -4.780 -5.719 -6.059
0.01471 0.00000 9.84510 1.1455190182 2.4989848137    0.702  3.100  3.4910  0.101    8  0.542  0.454   137.67    60.81  0  -1.7e-07      0.00 6.923e-01 2.931e-01 2.194e-03 1.260e-03 6.450e-03 -1.000 1.465e-02 -2.979 3.755 3.442 2.329 0.111 -2.021 -4.866 -5.819 -6.179
0.01471 0.00000 9.84510 1.1455193758 2.4989848137    0.691  3.207  3.4598 -0.138    8  0.542  0.454   231.05    94.17  0 -2.56e-07      0.00 6.923e-01 2.931e-01 2.194e-03 1.260e-03 6.450e-03 -1.000 1.465e-02 -3.247 3.880 4.029 2.820 0.460 -1.755 -5.222 -6.188 -6.586
0.01471 0.00000 9.84510 1.1455199718 2.4989848137    0.678  3.342  3.4223 -0.432    8  0.543  0.454   436.87   161.14  0 -4.17e-07      0.01 6.923e-01 2.931e-01 2.194e-03 1.260e-03 6.450e-03 -1.000 1.465e-02 -3.586 3.937 4.406 3.331 0.683 -1.721 -5.645 -6.588 -7.017
0.01471 0.00000 9.84510 1.1455205679 2.4989850521    0.663  3.452  3.3918 -0.673    8  0.543  0.454   739.27   249.38  0 -6.18e-07      0.01 6.923e-01 2.931e-01 2.194e-03 1.260e-03 6.450e-03 -1.000 1.465e-02 -3.860 3.954 4.439 3.336 0.579 -1.876 -5.924 -6.877 -7.330
0.01471 0.00000 9.84510 1.1455212831 2.4989850521    0.646  3.517  3.3761 -0.813    8  0.544  0.454  1007.67   318.22  0 -1.21e-06      0.04 6.923e-01 2.931e-01 2.194e-03 1.260e-03 6.450e-03 -1.000 1.465e-02 -4.024 4.084 4.506 3.331 0.507 -1.971 -6.071 -7.040 -7.516
0.01471 0.00000 9.84510 1.1455219984 2.4989852905    0.627  3.545  3.3788 -0.843    8  0.544  0.454  1088.72   329.20  0 -1.72e-06      0.07 6.923e-01 2.931e-01 2.194e-03 1.260e-03 6.450e-03 -1.000 1.465e-02 -4.093 4.212 4.574 3.353 0.494 -1.996 -6.118 -7.100 -7.589
0.01471 0.00000 9.84510 1.1455229521 2.4989852905    0.606  3.550  3.4011 -0.774    8  0.545  0.454   956.95   280.72  0 -1.81e-06      0.08 6.923e-01 2.931e-01 2.194e-03 1.260e-03 6.450e-03 -1.000 1.465e-02 -4.106 4.170 4.527 3.317 0.471 -2.014 -6.124 -7.105 -7.591
0.01471 0.00000 9.84510 1.1455239058 2.4989855289    0.584  3.547  3.5319 -0.263    8  0.546  0.453   330.32   103.61  0 -2.52e-06      0.21 6.923e-01 2.931e-01 2.194e-03 1.260e-03 6.450e-03 -1.000 1.465e-02 -4.096 3.602 1.378 -0.489 -2.161 -3.902 -5.735 -6.683 -7.098
0.01471 0.00000 9.84510 1.1455253363 2.4989857674    0.546 -9.999  4.0000  1.752    9  0.547  0.000     0.00     0.00 -1    -1e-30      0.00 6.923e-01 2.931e-01 2.194e-03 1.260e-03 6.450e-03 -1.000 1.465e-02 29.767 29.853 30.100 30.126 30.102 30.081 30.109 30.101 30.114
#isochrone terminated
