# File generated by CMD 3.3 (http://stev.oapd.inaf.it/cmd) on Wed Dec 11 01:17:07 CET 2019
# isochrones based on PARSEC release v1.2S
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# Photometric system: <i>UBVRIJHK</i> (cf. Maiz-Apellaniz 2006 + Bessell 1990)
# Attention: photometry includes extinction of Av=0.45, with coefficients derived star-by-star, for Cardelli et al 89 + O'Donnell 94 Rv=3.1 extinction curve.
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: isochrone tables
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label 	 mbolmag  Umag    Bmag    Vmag    Rmag    Imag    Jmag    Hmag    Kmag
0.017873 0.09000 9.39794 1.5671721697 2.5441465378    1.567  1.051  3.7568  3.561    2 2.142 3.839 3.470 2.650 2.161 1.732 1.158 0.768 0.692
0.017873 0.09000 9.39794 1.5677293539 2.5441880226    1.567  1.026  3.7493  3.557    2 2.206 4.000 3.583 2.733 2.225 1.784 1.189 0.780 0.702
0.017873 0.09000 9.39794 1.5682846308 2.5442295074    1.568  0.997  3.7417  3.556    2 2.279 4.181 3.706 2.827 2.301 1.847 1.230 0.801 0.720
0.017873 0.09000 9.39794 1.5688382387 2.5442705154    1.569  0.967  3.7340  3.554    2 2.352 4.364 3.833 2.924 2.380 1.913 1.272 0.823 0.740
0.017873 0.09000 9.39794 1.5694818497 2.5443184376    1.569  0.941  3.7251  3.545    2 2.417 4.562 3.963 3.019 2.453 1.972 1.303 0.831 0.744
0.017873 0.09000 9.39794 1.5703059435 2.5443794727    1.570  0.939  3.7148  3.506    2 2.422 4.730 4.045 3.063 2.472 1.973 1.270 0.769 0.678
0.017873 0.09000 9.39794 1.5710350275 2.5444335938    1.571  0.968  3.7075  3.448    2 2.349 4.782 4.032 3.020 2.410 1.898 1.170 0.648 0.554
0.017873 0.09000 9.39794 1.5715856552 2.5444743633    1.571  1.011  3.7034  3.388    3 2.242 4.748 3.960 2.930 2.309 1.790 1.048 0.515 0.419
0.017873 0.09000 9.39794 1.5720436573 2.5445082188    1.572  1.051  3.7003  3.337    3 2.142 4.702 3.887 2.843 2.215 1.690 0.937 0.396 0.299
0.017873 0.09000 9.39794 1.5725005865 2.5445420742    1.572  1.095  3.6977  3.282    3 2.033 4.643 3.803 2.747 2.111 1.581 0.819 0.270 0.172
