# File generated by CMD 3.3 (http://stev.oapd.inaf.it/cmd) on Tue Dec 10 23:24:41 CET 2019
# isochrones based on PARSEC release v1.2S
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# Photometric system: <i>UBVRIJHK</i> (cf. Maiz-Apellaniz 2006 + Bessell 1990)
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: isochrone tables
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label 	 mbolmag  Umag    Bmag    Vmag    Rmag    Imag    Jmag    Hmag    Kmag
0.017873 0.09000 9.39794 1.5659672022 2.5440568924    1.566  1.088  3.7771  3.605    2 2.050 2.814 2.664 2.062 1.707 1.407 1.030 0.736 0.699
0.017873 0.09000 9.39794 1.5665198565 2.5440979004    1.566  1.075  3.7663  3.575    2 2.082 2.969 2.765 2.116 1.736 1.417 1.011 0.691 0.651
0.017873 0.09000 9.39794 1.5671721697 2.5441465378    1.567  1.051  3.7568  3.561    2 2.142 3.144 2.887 2.198 1.795 1.460 1.028 0.685 0.641
0.017873 0.09000 9.39794 1.5677293539 2.5441880226    1.567  1.026  3.7493  3.557    2 2.206 3.305 3.000 2.280 1.859 1.512 1.058 0.698 0.650
0.017873 0.09000 9.39794 1.5682846308 2.5442295074    1.568  0.997  3.7417  3.556    2 2.279 3.486 3.124 2.375 1.935 1.575 1.099 0.718 0.668
0.017873 0.09000 9.39794 1.5688382387 2.5442705154    1.569  0.967  3.7340  3.554    2 2.352 3.670 3.252 2.473 2.014 1.642 1.141 0.741 0.688
0.017873 0.09000 9.39794 1.5694818497 2.5443184376    1.569  0.941  3.7251  3.545    2 2.417 3.867 3.382 2.568 2.088 1.701 1.172 0.748 0.692
0.017873 0.09000 9.39794 1.5703059435 2.5443794727    1.570  0.939  3.7148  3.506    2 2.422 4.035 3.465 2.612 2.107 1.702 1.140 0.687 0.627
0.017873 0.09000 9.39794 1.5710350275 2.5444335938    1.571  0.968  3.7075  3.448    2 2.349 4.088 3.453 2.569 2.045 1.627 1.039 0.566 0.503
0.017873 0.09000 9.39794 1.5715856552 2.5444743633    1.571  1.011  3.7034  3.388    3 2.242 4.053 3.382 2.480 1.945 1.519 0.917 0.433 0.368
