angDist,_RAJ2000,_DEJ2000,FTS,WEBDA,RAJ2000,DEJ2000,u'mag,g'mag,r'mag,i'mag,z'mag,Mm,Comm,PKM,_RAJ2000,_DEJ2000,PKM,RAJ2000,DEJ2000,pmRA,pmDE,MProb,Vmag,B-V,ICode
0.885108,12.295125,85.325278,506,,00 49 10.83,+85 19 31,,18.585,18.06,17.874,,0,,PKM,12.2953918,85.3255229,5286,12.2953918,85.325523,-1.37,-2.79,0,18.188,0.709,
0.412492,11.075458,85.313889,507,,00 44 18.11,+85 18 50,,18.744,18.065,17.873,,0,,PKM,11.0755108,85.3140035,4550,11.0755108,85.314003,-3.98,3.35,0,18.346,0.85,
0.401537,12.178417,85.325833,508,,00 48 42.82,+85 19 33,,,18.091,17.825,,0,,PKM,12.1782827,85.325944,4911,12.1782827,85.325944,-5.52,-2.68,,18.481,1.175,G
0.941163,11.609542,85.163889,509,,00 46 26.29,+85 09 50,,18.549,18.093,17.933,,0,,PKM,11.6088635,85.1641441,5831,11.6088635,85.164144,-5.15,6.37,0,18.146,0.633,
0.895631,11.786833,85.295556,510,4571,00 47 08.84,+85 17 44,,,18.13,17.674,,87,,PKM,11.7867531,85.2958047,4940,11.7867531,85.295805,-5.78,-1.32,87,18.466,1.281,
1.121596,11.128875,85.243889,511,,00 44 30.93,+85 14 38,,,18.151,16.983,16.744,0,,PKM,11.1281318,85.2441944,4646,11.1281318,85.244194,39.7,4.6,0,18.667,1.508,
0.500698,12.932958,85.226111,512,,00 51 43.91,+85 13 34,,,18.157,17.712,,90,,PKM,12.9319955,85.2262247,5704,12.9319955,85.226225,-5.84,-0.07,90,18.668,1.401,
0.932419,11.409292,85.211667,513,,00 45 38.23,+85 12 42,,19.257,18.161,18.005,,98,a,PKM,11.4085803,85.2119191,4703,11.4085803,85.211919,-5.45,-0.45,98,18.306,1.131,
0.317758,13.167542,85.293333,514,,00 52 40.21,+85 17 36,,,18.163,17.64,,88,,PKM,13.1668417,85.2934,5641,13.1668417,85.2934,-5.22,0.22,88,18.484,1.236,
0.515462,11.566375,85.226111,515,,00 46 15.93,+85 13 34,,19.333,18.165,18.066,,97,a,PKM,11.5657438,85.2262442,4687,11.5657438,85.226244,-5.69,-0.53,97,18.32,1.133,
0.596842,11.988042,85.165556,516,,00 47 57.13,+85 09 56,,,18.17,17.827,,75,,PKM,11.9870609,85.1656997,5153,11.9870609,85.1657,-5.24,0.63,75,18.624,1.2,
0.799356,11.719667,85.276389,517,4435,00 46 52.72,+85 16 35,,,18.173,17.473,,87,,PKM,11.7194059,85.27661,4974,11.7194059,85.27661,-5.46,-1.18,87,19.16,1.464,
0.346091,13.009542,85.305556,518,,00 52 02.29,+85 18 20,,,18.197,17.689,,89,,PKM,13.0092846,85.3056498,5626,13.0092846,85.30565,-5.16,0.17,89,18.608,1.223,
1.263157,13.028458,85.214444,519,,00 52 06.83,+85 12 52,,,18.229,,,0,b,PKM,13.0278187,85.2147908,5721,13.0278187,85.214791,-3.68,1.65,0,18.645,0.798,D
0.244431,12.042417,85.156111,520,,00 48 10.18,+85 09 22,,,18.261,17.922,,41,,PKM,12.0417176,85.1561445,5160,12.0417176,85.156144,-5.14,1.12,41,18.632,1.148,
0.423032,12.979458,85.296111,521,,00 51 55.07,+85 17 46,,,18.298,18.011,,91,,PKM,12.9790244,85.296223,5633,12.9790244,85.296223,-4.92,-0.45,91,18.748,1.26,
0.672408,12.542125,85.146389,522,,00 50 10.11,+85 08 47,,18.897,18.3,,,0,,PKM,12.5407541,85.1465354,5504,12.5407541,85.146535,-2.25,2.52,0,18.482,0.812,
0.566502,12.291167,85.215278,523,2368,00 49 09.88,+85 12 55,,,18.307,18.018,,88,,PKM,12.2905709,85.2154273,5428,12.2905709,85.215427,-6.09,-0.1,88,18.492,1.184,
0.972753,11.484583,85.254722,524,1177,00 45 56.30,+85 15 17,,,18.309,17.84,,95,,PKM,11.4844033,85.2549918,4632,11.4844033,85.254992,-5.02,-0.75,95,18.526,1.206,
0.196027,11.770917,85.184722,525,,00 47 05.02,+85 11 05,,,18.317,17.842,,88,,PKM,11.7704433,85.1847592,5132,11.7704433,85.184759,-5.51,0.24,88,18.841,1.416,
0.860713,12.229167,85.151667,526,,00 48 55.00,+85 09 06,,,18.337,,,0,,PKM,12.2279369,85.1518823,5499,12.2279369,85.151882,-5.97,5.01,0,18.571,1.032,
0.761054,12.20425,85.323056,527,,00 48 49.02,+85 19 23,,,18.373,17.957,,80,,PKM,12.204111,85.3232671,4915,12.204111,85.323267,-5.42,-1.56,80,18.733,1.255,
0.778749,11.823375,85.146111,528,,00 47 17.61,+85 08 46,,18.823,18.393,,,0,,PKM,11.8225802,85.1463166,5167,11.8225802,85.146317,-2.77,6.23,0,18.562,0.729,
0.570327,12.787208,85.248056,529,4708,00 51 08.93,+85 14 53,,,18.4,,,89,,PKM,12.7865616,85.2482051,5368,12.7865616,85.248205,-6.03,-0.4,89,18.784,1.263,
0.249259,11.57525,85.178056,530,,00 46 18.06,+85 10 41,,,18.41,,,0,,PKM,11.5746281,85.1781014,4733,11.5746281,85.178101,-8.22,3.35,0,18.653,0.984,
0.369673,11.892292,85.239722,531,1170,00 47 34.15,+85 14 23,,,18.415,18.522,,91,,PKM,11.8917597,85.2398147,5054,11.8917597,85.239815,-5.89,-0.46,91,18.844,1.263,
0.574882,11.672667,85.263611,532,1171,00 46 41.44,+85 15 49,,,18.418,18.119,,95,,PKM,11.6724314,85.2637695,4994,11.6724314,85.263769,-5.63,-0.91,95,18.661,1.216,
0.593759,11.6415,85.320556,533,,00 46 33.96,+85 19 14,,,18.429,,,28,,PKM,11.6414596,85.3207209,5824,11.6414596,85.320721,-4.85,1.2,28,18.647,0.957,
0.403898,12.099875,85.21,534,2356,00 48 23.97,+85 12 36,,,18.441,17.908,,89,,PKM,12.0990237,85.2100868,5097,12.0990237,85.210087,-6.06,-0.42,89,18.719,1.242,
0.838977,12.054667,85.256111,535,1167,00 48 13.12,+85 15 22,,19.162,18.446,18.189,,0,,PKM,12.0542201,85.2563411,5010,12.0542201,85.256341,-6.73,4.98,0,18.462,0.887,
1.343868,11.015375,85.314444,536,,00 44 03.69,+85 18 52,,,18.456,17.965,,63,,PKM,11.0155233,85.3148171,4252,11.0155233,85.314817,-4.29,-1.34,63,18.73,1.241,
0.199860,11.839208,85.208611,537,1173,00 47 21.41,+85 12 31,,19.081,18.458,,,0,,PKM,11.8385588,85.2086229,5099,11.8385588,85.208623,-6.07,3.68,0,18.602,0.841,
0.271911,12.186,85.201389,538,2358,00 48 44.64,+85 12 05,,,18.463,18.044,,90,,PKM,12.1852602,85.2013457,5109,12.1852602,85.201346,-5.75,-0.07,90,18.724,1.2,
0.401135,12.762375,85.232222,539,4748,00 51 02.97,+85 13 56,,,18.466,,,0,,PKM,12.76125,85.2322826,5399,12.76125,85.232283,-0.88,3.13,0,19.154,1.404,
0.157791,12.557708,85.291667,540,4364,00 50 13.85,+85 17 30,,,18.478,,,0,,PKM,12.5573802,85.2916324,5314,12.5573802,85.291632,-5.91,2.36,0,18.538,1.019,
0.494267,12.621833,85.202778,541,4623,00 50 29.24,+85 12 10,,,18.496,16.98,16.456,0,,PKM,12.6201953,85.2027684,5443,12.6201953,85.202768,53.3,-3.55,0,18.9,1.624,
0.278161,11.973583,85.183056,542,,00 47 53.66,+85 10 59,,,18.536,17.862,,1,,PKM,11.9726768,85.1830426,5134,11.9726768,85.183043,-6.36,1.88,1,18.89,1.52,
1.260772,13.142458,85.188889,543,,00 52 34.19,+85 11 20,,,18.536,18.148,,84,,PKM,13.1410632,85.1892191,5746,13.1410632,85.189219,-4.92,0.1,84,19.035,1.514,
1.178002,11.082167,85.22,544,,00 44 19.72,+85 13 12,,,18.559,,,94,,PKM,11.0816523,85.2203244,4693,11.0816523,85.220324,-5.29,-0.57,94,18.982,1.304,D
0.654569,11.287792,85.168611,545,,00 45 09.07,+85 10 07,,,18.602,,,0,,PKM,11.2871276,85.168784,4741,11.2871276,85.168784,-2.82,0.03,,19.135,1.478,G
0.867445,11.243667,85.190556,546,,00 44 58.48,+85 11 26,,,18.616,17.778,,92,,PKM,11.2431107,85.1907924,4729,11.2431107,85.190792,-5.4,-0.39,92,19.082,1.473,
0.294807,11.324667,85.265278,547,,00 45 17.92,+85 15 55,,,18.619,18.101,,94,,PKM,11.3244724,85.2653583,4617,11.3244724,85.265358,-5.16,-1.03,94,18.876,1.286,
0.176003,12.299917,85.236944,548,2371,00 49 11.98,+85 14 13,,,18.631,,,85,,PKM,12.2993888,85.2369224,5390,12.2993888,85.236922,-6.13,-0.42,85,19.06,1.319,
0.451875,11.403833,85.164722,549,,00 45 36.92,+85 09 53,,,18.679,,,91,b,PKM,11.4029992,85.164826,4747,11.4029992,85.164826,-5.46,-0.18,91,19.109,1.379,D
0.775807,12.480125,85.178611,550,,00 49 55.23,+85 10 43,,,18.727,,,0,,PKM,12.4789795,85.1788038,5471,12.4789795,85.178804,-9.44,5.02,0,18.967,1.115,
1.088515,11.306458,85.172778,551,,00 45 13.55,+85 10 22,,,18.741,17.963,,78,,PKM,11.3058095,85.1730754,4737,11.3058095,85.173075,-5.35,0.46,78,19.004,1.447,
0.658867,11.531,85.230278,552,1178,00 46 07.44,+85 13 49,,,18.754,16.995,16.288,0,,PKM,11.5301494,85.2304468,4679,11.5301494,85.230447,16.85,1.98,0,19.182,1.657,
0.356625,11.801125,85.290556,553,4250,00 47 12.27,+85 17 26,,,18.761,,,1,,PKM,11.8010559,85.2906549,4951,11.8010559,85.290655,-4.66,1.77,1,18.879,0.664,
0.389673,12.223875,85.235833,554,1129,00 48 53.73,+85 14 09,,,18.767,,,0,,PKM,12.2231229,85.2359214,5395,12.2231229,85.235921,7.24,1.03,0,19.172,0.865,
0.729270,12.903792,85.218611,555,,00 51 36.91,+85 13 07,,,18.77,17.662,,0,,PKM,12.9024985,85.2187825,5711,12.9024985,85.218783,9.79,-8.62,0,19.086,1.479,
0.428341,12.290042,85.228611,556,2370,00 49 09.61,+85 13 43,,,18.781,,,85,,PKM,12.2894657,85.2287199,5406,12.2894657,85.22872,-6.2,-0.65,85,19.168,1.394,
0.582175,11.149833,85.280556,557,,00 44 35.96,+85 16 50,,,18.801,,,21,,PKM,11.1517961,85.280564,4597,11.1517961,85.280564,-5.79,1.36,21,19.57,1.107,D
0.393967,11.44325,85.287778,558,1176,00 45 46.38,+85 17 16,,19.689,18.844,,,13,,PKM,11.4430672,85.2878864,4588,11.4430672,85.287886,-3.96,0.84,13,18.539,0.823,
0.130334,12.11675,85.290556,559,4189,00 48 28.02,+85 17 26,,,18.863,,,0,,PKM,12.1166284,85.2905908,4950,12.1166284,85.290591,-5.28,4.02,0,19.026,1.025,
0.723859,11.099583,85.241944,560,,00 44 23.90,+85 14 31,,,18.865,,,93,,PKM,11.099253,85.2421432,4654,11.099253,85.242143,-5.05,-0.4,93,19.299,1.435,
0.768509,11.060042,85.186111,561,,00 44 14.41,+85 11 10,,,18.919,,,87,,PKM,11.0595534,85.1863205,4731,11.0595534,85.18632,-5.0,-0.43,87,19.176,1.356,
0.238783,11.979125,85.244444,562,1131,00 47 54.99,+85 14 40,,,18.985,17.933,,87,c,PKM,11.978808,85.2445049,5041,11.978808,85.244505,-5.9,-0.07,87,19.189,1.376,
0.145142,12.024583,85.2425,563,1172,00 48 05.90,+85 14 33,,,19.978,,,85,c,PKM,12.0241582,85.2425196,5049,12.0241582,85.24252,-6.2,-0.72,85,18.971,1.308,
1.065997,11.342458,85.231944,564,,00 45 22.19,+85 13 55,,,20.288,18.749,,0,,PKM,11.3415042,85.2322293,4677,11.3415042,85.232229,21.22,3.2,0,19.199,1.526,
0.928140,10.978958,85.2025,565,,00 43 54.95,+85 12 09,,,,17.163,,0,,PKM,10.9785199,85.2027552,4367,10.9785199,85.202755,-4.16,3.84,0,17.613,0.655,
1.031281,10.963208,85.291389,566,,00 43 51.17,+85 17 29,,,,16.942,16.987,91,,PKM,10.963446,85.2916748,4279,10.963446,85.291675,-4.78,-1.19,91,17.558,0.982,
1.378522,10.977792,85.204722,567,,00 43 54.67,+85 12 17,,,,16.14,16.107,95,,PKM,10.9771809,85.2051015,4365,10.9771809,85.205101,-4.84,-0.98,95,16.715,0.95,
1.739152,11.054708,85.158333,568,,00 44 13.13,+85 09 30,15.653,,,,,71,d,PKM,11.0510404,85.1587039,4756,11.0510404,85.158704,-6.55,-0.67,71,11.404,1.529,
0.358098,12.684208,85.295278,570,,00 50 44.21,+85 17 43,14.549,,,,,0,d,PKM,12.6831697,85.2952266,5308,12.6831697,85.295227,6.95,1.59,0,12.117,1.011,
0.478555,11.052167,85.158611,571,,00 44 12.52,+85 09 31,15.66,12.12,,,,71,d,PKM,11.0510404,85.1587039,4756,11.0510404,85.158704,-6.55,-0.67,71,11.404,1.529,
