# File generated by CMD 3.3 (http://stev.oapd.inaf.it/cmd) on Sun Dec  8 07:03:41 CET 2019
# isochrones based on PARSEC release v1.2S +  COLIBRI S_35
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS in press
# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# Photometric system: <i>UBVRIJHK</i> (cf. Maiz-Apellaniz 2006 + Bessell 1990)
# Attention: photometry includes extinction of Av=0.2, with coefficients derived star-by-star, for Cardelli et al 89 + O'Donnell 94 Rv=3.1 extinction curve.
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: isochrone tables
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0 period1 pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  Umag    Bmag    Vmag    Rmag    Imag    Jmag    Hmag    Kmag
0.01471 0.00000 9.84510 1.1454968452 2.4989812374    0.962  3.450  3.4811 -0.152    8  0.526  0.454   238.69   110.72  0 -2.95e-07      0.00 6.923e-01 2.931e-01 2.194e-03 1.260e-03 6.450e-03 -1.000 1.465e-02 -3.854 3.349 3.190 1.969 -0.385 -2.571 -5.742 -6.712 -7.103
0.01471 0.00000 9.84510 1.1454976797 2.4989814758    0.957  3.460  3.4807 -0.166    8  0.527  0.453   245.50   113.32  0 -3.12e-07      0.00 6.923e-01 2.931e-01 2.194e-03 1.260e-03 6.450e-03 -1.000 1.465e-02 -3.879 3.341 3.187 1.962 -0.398 -2.586 -5.768 -6.738 -7.131
0.01471 0.00000 9.84510 1.1454976797 2.4989814758    0.957  3.257  3.5065  0.140    8  0.527  0.454   127.02    64.10  0 -1.38e-07      0.00 6.923e-01 2.931e-01 2.194e-03 1.260e-03 6.450e-03 -1.000 1.465e-02 -3.373 3.352 2.538 1.245 -0.752 -2.776 -5.184 -6.130 -6.475
0.01471 0.00000 9.84510 1.1454977989 2.4989814758    0.956  3.084  3.5302  0.408    8  0.527  0.454    71.28    38.90  1 -6.76e-08      0.00 6.923e-01 2.931e-01 2.194e-03 1.260e-03 6.450e-03 -1.000 1.465e-02 -2.939 3.301 1.741 0.230 -1.252 -2.933 -4.672 -5.594 -5.891
0.01471 0.00000 9.84510 1.1454980373 2.4989814758    0.955  2.913  3.5536  0.672    8  0.527  0.454    40.32    23.76  1 -3.28e-08      0.00 6.923e-01 2.931e-01 2.194e-03 1.260e-03 6.450e-03 -1.000 1.465e-02 -2.512 3.230 1.300 -0.325 -1.495 -2.762 -4.168 -5.052 -5.309
0.01471 0.00000 9.84510 1.1454982758 2.4989814758    0.954  2.935  3.5503  0.635    8  0.527  0.454    43.59    25.41  1 -3.63e-08      0.00 6.923e-01 2.931e-01 2.194e-03 1.260e-03 6.450e-03 -1.000 1.465e-02 -2.568 3.245 1.341 -0.275 -1.476 -2.797 -4.234 -5.125 -5.387
0.01471 0.00000 9.84510 1.1454985142 2.4989817142    0.951  3.057  3.5335  0.445    8  0.527  0.454    65.71    36.20  1 -6.14e-08      0.00 6.923e-01 2.931e-01 2.194e-03 1.260e-03 6.450e-03 -1.000 1.465e-02 -2.873 3.298 1.671 0.140 -1.290 -2.911 -4.594 -5.511 -5.803
0.01471 0.00000 9.84510 1.1454989910 2.4989817142    0.949  3.213  3.5118  0.202    8  0.527  0.454   110.98    56.92  0 -1.18e-07      0.00 6.923e-01 2.931e-01 2.194e-03 1.260e-03 6.450e-03 -1.000 1.465e-02 -3.261 3.360 2.378 1.035 -0.849 -2.811 -5.055 -5.996 -6.331
0.01471 0.00000 9.84510 1.1454994678 2.4989817142    0.946  3.341  3.4938  0.001    8  0.528  0.454   171.36    82.79  0    -2e-07      0.00 6.923e-01 2.931e-01 2.194e-03 1.260e-03 6.450e-03 -1.000 1.465e-02 -3.582 3.383 2.955 1.760 -0.474 -2.611 -5.431 -6.391 -6.759
0.01471 0.00000 9.84510 1.1454999447 2.4989817142    0.942  3.422  3.4822 -0.129    8  0.528  0.454   226.45   105.24  0 -2.79e-07      0.00 6.923e-01 2.931e-01 2.194e-03 1.260e-03 6.450e-03 -1.000 1.465e-02 -3.785 3.387 3.208 1.997 -0.348 -2.531 -5.669 -6.638 -7.027
0.01471 0.00000 9.84510 1.1455006599 2.4989819527    0.938  3.463  3.4761 -0.196    8  0.528  0.454   261.51   119.04  0 -3.31e-07      0.00 6.923e-01 2.931e-01 2.194e-03 1.260e-03 6.450e-03 -1.000 1.465e-02 -3.886 3.388 3.300 2.056 -0.319 -2.517 -5.788 -6.761 -7.159
0.01471 0.00000 9.84510 1.1455012560 2.4989819527    0.934  3.479  3.4733 -0.226    8  0.529  0.454   278.95   125.71  0 -3.59e-07      0.00 6.923e-01 2.931e-01 2.194e-03 1.260e-03 6.450e-03 -1.000 1.465e-02 -3.929 3.391 3.341 2.082 -0.304 -2.510 -5.838 -6.812 -7.215
0.01471 0.00000 9.84510 1.1455020905 2.4989821911    0.929  3.487  3.4741 -0.233    8  0.529  0.453   283.10   127.14  0 -3.79e-07      0.00 6.923e-01 2.931e-01 2.194e-03 1.260e-03 6.450e-03 -1.000 1.465e-02 -3.948 3.376 3.313 2.054 -0.333 -2.538 -5.856 -6.829 -7.232
0.01471 0.00000 9.84510 1.1455020905 2.4989821911    0.928  3.293  3.4991  0.061    8  0.529  0.454   150.09    73.45  0 -1.74e-07      0.00 6.923e-01 2.931e-01 2.194e-03 1.260e-03 6.450e-03 -1.000 1.465e-02 -3.462 3.401 2.822 1.597 -0.550 -2.649 -5.296 -6.250 -6.608
0.01471 0.00000 9.84510 1.1455022097 2.4989821911    0.927  3.121  3.5231  0.329    8  0.529  0.454    84.22    44.56  1 -8.64e-08      0.00 6.923e-01 2.931e-01 2.194e-03 1.260e-03 6.450e-03 -1.000 1.465e-02 -3.032 3.353 1.989 0.531 -1.091 -2.883 -4.789 -5.718 -6.029
0.01471 0.00000 9.84510 1.1455024481 2.4989821911    0.926  2.950  3.5470  0.594    8  0.529  0.454    47.52    27.16  1 -4.24e-08      0.00 6.923e-01 2.931e-01 2.194e-03 1.260e-03 6.450e-03 -1.000 1.465e-02 -2.606 3.282 1.421 -0.181 -1.423 -2.802 -4.282 -5.179 -5.446
0.01471 0.00000 9.84510 1.1455026865 2.4989821911    0.923  2.973  3.5436  0.556    8  0.530  0.454    51.53    29.11  1 -4.72e-08      0.00 6.923e-01 2.931e-01 2.194e-03 1.260e-03 6.450e-03 -1.000 1.465e-02 -2.663 3.296 1.483 -0.103 -1.387 -2.826 -4.350 -5.253 -5.526
0.01471 0.00000 9.84510 1.1455031633 2.4989821911    0.920  3.094  3.5264  0.366    8  0.530  0.454    77.77    41.51  1  -7.9e-08      0.00 6.923e-01 2.931e-01 2.194e-03 1.260e-03 6.450e-03 -1.000 1.465e-02 -2.964 3.354 1.899 0.416 -1.141 -2.882 -4.710 -5.636 -5.940
0.01471 0.00000 9.84510 1.1455036402 2.4989824295    0.917  3.247  3.5043  0.122    8  0.530  0.454   131.41    65.25  0  -1.5e-07      0.00 6.923e-01 2.931e-01 2.194e-03 1.260e-03 6.450e-03 -1.000 1.465e-02 -3.348 3.411 2.665 1.394 -0.646 -2.692 -5.166 -6.114 -6.463
0.01471 0.00000 9.84510 1.1455041170 2.4989824295    0.912  3.374  3.4859 -0.080    8  0.531  0.454   203.32    95.02  0 -2.52e-07      0.00 6.923e-01 2.931e-01 2.194e-03 1.260e-03 6.450e-03 -1.000 1.465e-02 -3.665 3.435 3.192 2.002 -0.320 -2.494 -5.539 -6.504 -6.887
0.01471 0.00000 9.84510 1.1455047131 2.4989824295    0.907  3.455  3.4739 -0.211    8  0.531  0.454   269.73   121.12  0 -3.53e-07      0.00 6.923e-01 2.931e-01 2.194e-03 1.260e-03 6.450e-03 -1.000 1.465e-02 -3.867 3.436 3.378 2.125 -0.257 -2.460 -5.775 -6.748 -7.150
0.01471 0.00000 9.84510 1.1455055475 2.4989826679    0.901  3.496  3.4675 -0.281    8  0.531  0.454   313.26   137.58  0 -4.21e-07      0.01 6.923e-01 2.931e-01 2.194e-03 1.260e-03 6.450e-03 -1.000 1.465e-02 -3.969 3.432 3.457 2.172 -0.235 -2.457 -5.895 -6.871 -7.282
0.01471 0.00000 9.84510 1.1455062628 2.4989826679    0.895  3.513  3.4643 -0.315    8  0.532  0.454   336.59   146.09  0  -4.6e-07      0.01 6.923e-01 2.931e-01 2.194e-03 1.260e-03 6.450e-03 -1.000 1.465e-02 -4.014 3.435 3.496 2.196 -0.223 -2.454 -5.947 -6.925 -7.340
0.01471 0.00000 9.84510 1.1455072165 2.4989829063    0.888  3.523  3.4652 -0.323    8  0.533  0.453   342.94   148.12  0 -4.94e-07      0.01 6.923e-01 2.931e-01 2.194e-03 1.260e-03 6.450e-03 -1.000 1.465e-02 -4.037 3.424 3.472 2.169 -0.253 -2.483 -5.968 -6.945 -7.360
0.01471 0.00000 9.84510 1.1455072165 2.4989829063    0.887  3.338  3.4890 -0.044    8  0.533  0.454   187.60    87.91  0 -2.37e-07      0.00 6.923e-01 2.931e-01 2.194e-03 1.260e-03 6.450e-03 -1.000 1.465e-02 -3.575 3.470 3.173 1.999 -0.304 -2.470 -5.439 -6.403 -6.781
0.01471 0.00000 9.84510 1.1455073357 2.4989829063    0.886  3.168  3.5136  0.224    8  0.533  0.454   105.22    53.30  0  -1.2e-07      0.00 6.923e-01 2.931e-01 2.194e-03 1.260e-03 6.450e-03 -1.000 1.465e-02 -3.149 3.433 2.388 1.025 -0.815 -2.751 -4.937 -5.876 -6.207
0.01471 0.00000 9.84510 1.1455075741 2.4989829063    0.883  2.997  3.5381  0.491    8  0.533  0.454    59.11    32.35  1 -5.97e-08      0.00 6.923e-01 2.931e-01 2.194e-03 1.260e-03 6.450e-03 -1.000 1.465e-02 -2.723 3.355 1.630 0.070 -1.287 -2.824 -4.428 -5.339 -5.622
0.01471 0.00000 9.84510 1.1455079317 2.4989831448    0.880  3.020  3.5345  0.452    8  0.533  0.454    64.26    34.73  1 -6.65e-08      0.00 6.923e-01 2.931e-01 2.194e-03 1.260e-03 6.450e-03 -1.000 1.465e-02 -2.779 3.373 1.723 0.185 -1.229 -2.832 -4.497 -5.413 -5.702
0.01471 0.00000 9.84510 1.1455082893 2.4989831448    0.875  3.138  3.5169  0.262    8  0.533  0.454    96.92    49.46  0  -1.1e-07      0.00 6.923e-01 2.931e-01 2.194e-03 1.260e-03 6.450e-03 -1.000 1.465e-02 -3.074 3.438 2.273 0.873 -0.886 -2.773 -4.852 -5.788 -6.112
0.01471 0.00000 9.84510 1.1455087662 2.4989831448    0.869  3.288  3.4944  0.019    8  0.534  0.454   163.51    77.57  0 -2.05e-07      0.00 6.923e-01 2.931e-01 2.194e-03 1.260e-03 6.450e-03 -1.000 1.465e-02 -3.449 3.494 3.050 1.855 -0.367 -2.499 -5.297 -6.255 -6.623
0.01471 0.00000 9.84510 1.1455093622 2.4989831448    0.863  3.411  3.4755 -0.183    8  0.534  0.454   252.94   112.82  0 -3.42e-07      0.00 6.923e-01 2.931e-01 2.194e-03 1.260e-03 6.450e-03 -1.000 1.465e-02 -3.758 3.509 3.430 2.188 -0.185 -2.383 -5.661 -6.634 -7.032
0.01471 0.00000 9.84510 1.1455100775 2.4989833832    0.855  3.490  3.4631 -0.315    8  0.535  0.454   336.09   143.81  0 -4.75e-07      0.01 6.923e-01 2.931e-01 2.194e-03 1.260e-03 6.450e-03 -1.000 1.465e-02 -3.954 3.502 3.576 2.274 -0.147 -2.380 -5.890 -6.868 -7.284
0.01471 0.00000 9.84510 1.1455107927 2.4989833832    0.846  3.529  3.4564 -0.386    8  0.535  0.454   391.52   163.52  0  -5.7e-07      0.01 6.923e-01 2.931e-01 2.194e-03 1.260e-03 6.450e-03 -1.000 1.465e-02 -4.053 3.518 3.659 2.334 -0.123 -2.384 -6.006 -6.986 -7.412
0.01471 0.00000 9.84510 1.1455116272 2.4989836216    0.836  3.546  3.4531 -0.421    8  0.536  0.454   422.31   173.88  0 -6.28e-07      0.01 6.923e-01 2.931e-01 2.194e-03 1.260e-03 6.450e-03 -1.000 1.465e-02 -4.095 3.537 3.709 2.378 -0.103 -2.381 -6.055 -7.036 -7.467
0.01471 0.00000 9.84510 1.1455125809 2.4989838600    0.826  3.555  3.4572 -0.419    8  0.537  0.453   419.76   172.18  0 -6.92e-07      0.01 6.923e-01 2.931e-01 2.194e-03 1.260e-03 6.450e-03 -1.000 1.465e-02 -4.116 3.515 3.637 2.293 -0.175 -2.438 -6.065 -7.047 -7.477
0.01471 0.00000 9.84510 1.1455125809 2.4989838600    0.825  3.381  3.4771 -0.167    8  0.537  0.454   243.66   107.55  0 -3.46e-07      0.00 6.923e-01 2.931e-01 2.194e-03 1.260e-03 6.450e-03 -1.000 1.465e-02 -3.684 3.560 3.460 2.226 -0.141 -2.335 -5.582 -6.554 -6.951
0.01471 0.00000 9.84510 1.1455127001 2.4989838600    0.822  3.213  3.5021  0.101    8  0.537  0.454   136.78    65.21  0 -1.79e-07      0.00 6.923e-01 2.931e-01 2.194e-03 1.260e-03 6.450e-03 -1.000 1.465e-02 -3.262 3.539 2.861 1.610 -0.474 -2.543 -5.087 -6.037 -6.389
0.01471 0.00000 9.84510 1.1455129385 2.4989838600    0.818  3.043  3.5273  0.369    8  0.537  0.454    76.63    39.45  1 -9.11e-08      0.00 6.923e-01 2.931e-01 2.194e-03 1.260e-03 6.450e-03 -1.000 1.465e-02 -2.836 3.469 1.984 0.493 -1.046 -2.773 -4.579 -5.503 -5.807
0.01471 0.00000 9.84510 1.1455132961 2.4989838600    0.812  3.065  3.5228  0.326    8  0.537  0.454    84.17    42.66  1 -1.02e-07      0.00 6.923e-01 2.931e-01 2.194e-03 1.260e-03 6.450e-03 -1.000 1.465e-02 -2.892 3.500 2.145 0.688 -0.939 -2.737 -4.650 -5.579 -5.891
0.01471 0.00000 9.84510 1.1455137730 2.4989838600    0.804  3.180  3.5036  0.130    8  0.538  0.454   128.43    61.23  0 -1.67e-07      0.00 6.923e-01 2.931e-01 2.194e-03 1.260e-03 6.450e-03 -1.000 1.465e-02 -3.180 3.580 2.858 1.597 -0.454 -2.506 -4.999 -5.949 -6.298
0.01471 0.00000 9.84510 1.1455142498 2.4989840984    0.794  3.325  3.4792 -0.119    8  0.538  0.454   219.60    96.88  0 -3.06e-07      0.00 6.923e-01 2.931e-01 2.194e-03 1.260e-03 6.450e-03 -1.000 1.465e-02 -3.544 3.640 3.513 2.297 -0.053 -2.239 -5.436 -6.408 -6.800
0.01471 0.00000 9.84510 1.1455148458 2.4989840984    0.782  3.445  3.4584 -0.329    8  0.539  0.454   345.19   142.38  0 -5.04e-07      0.01 6.923e-01 2.931e-01 2.194e-03 1.260e-03 6.450e-03 -1.000 1.465e-02 -3.844 3.640 3.767 2.463 0.030 -2.217 -5.791 -6.770 -7.190
0.01471 0.00000 9.84510 1.1455155611 2.4989840984    0.769  3.521  3.4444 -0.468    8  0.539  0.454   466.14   183.24  0 -7.03e-07      0.01 6.923e-01 2.931e-01 2.194e-03 1.260e-03 6.450e-03 -1.000 1.465e-02 -4.034 3.687 3.934 2.625 0.088 -2.231 -6.012 -6.991 -7.430
0.01471 0.00000 9.84510 1.1455163956 2.4989843369    0.755  3.560  3.4368 -0.545    8  0.540  0.454   550.54   209.71  0 -8.54e-07      0.02 6.923e-01 2.931e-01 2.194e-03 1.260e-03 6.450e-03 -1.000 1.465e-02 -4.129 3.715 4.015 2.724 0.118 -2.245 -6.122 -7.100 -7.549
0.01471 0.00000 9.84510 1.1455173492 2.4989845753    0.739  3.575  3.4334 -0.583    8  0.541  0.454   599.30   223.25  0 -1.08e-06      0.03 6.923e-01 2.931e-01 2.194e-03 1.260e-03 6.450e-03 -1.000 1.465e-02 -4.169 3.791 4.094 2.803 0.153 -2.234 -6.160 -7.142 -7.599
0.01471 0.00000 9.84510 1.1455183029 2.4989845753    0.721  3.583  3.4615 -0.489    8  0.541  0.453   490.20   185.20  0 -1.23e-06      0.04 6.923e-01 2.931e-01 2.194e-03 1.260e-03 6.450e-03 -1.000 1.465e-02 -4.188 3.633 3.656 2.255 -0.238 -2.503 -6.112 -7.099 -7.542
0.01471 0.00000 9.84510 1.1455183029 2.4989845753    0.720  3.422  3.4582 -0.342    8  0.541  0.454   356.82   140.62  0  -5.9e-07      0.01 6.923e-01 2.931e-01 2.194e-03 1.260e-03 6.450e-03 -1.000 1.465e-02 -3.786 3.733 3.855 2.542 0.101 -2.149 -5.731 -6.712 -7.134
0.01471 0.00000 9.84510 1.1455184221 2.4989845753    0.716  3.254  3.4818 -0.082    8  0.542  0.454   203.59    86.33  0  -3.1e-07      0.00 6.923e-01 2.931e-01 2.194e-03 1.260e-03 6.450e-03 -1.000 1.465e-02 -3.365 3.770 3.600 2.399 0.064 -2.115 -5.249 -6.220 -6.607
0.01471 0.00000 9.84510 1.1455186605 2.4989845753    0.710  3.082  3.5043  0.177    8  0.542  0.454   116.57    53.05  0 -1.58e-07      0.00 6.923e-01 2.931e-01 2.194e-03 1.260e-03 6.450e-03 -1.000 1.465e-02 -2.934 3.777 3.044 1.786 -0.242 -2.285 -4.751 -5.701 -6.047
0.01471 0.00000 9.84510 1.1455190182 2.4989848137    0.702  3.100  3.4910  0.101    8  0.542  0.454   137.67    60.81  0  -1.7e-07      0.00 6.923e-01 2.931e-01 2.194e-03 1.260e-03 6.450e-03 -1.000 1.465e-02 -2.979 3.907 3.575 2.428 0.181 -1.962 -4.838 -5.801 -6.168
0.01471 0.00000 9.84510 1.1455193758 2.4989848137    0.691  3.207  3.4598 -0.138    8  0.542  0.454   231.05    94.17  0 -2.56e-07      0.00 6.923e-01 2.931e-01 2.194e-03 1.260e-03 6.450e-03 -1.000 1.465e-02 -3.247 4.032 4.162 2.919 0.530 -1.697 -5.193 -6.170 -6.575
0.01471 0.00000 9.84510 1.1455199718 2.4989848137    0.678  3.342  3.4223 -0.432    8  0.543  0.454   436.87   161.14  0 -4.17e-07      0.01 6.923e-01 2.931e-01 2.194e-03 1.260e-03 6.450e-03 -1.000 1.465e-02 -3.586 4.089 4.540 3.429 0.751 -1.664 -5.616 -6.570 -7.006
0.01471 0.00000 9.84510 1.1455205679 2.4989850521    0.663  3.452  3.3918 -0.673    8  0.543  0.454   739.27   249.38  0 -6.18e-07      0.01 6.923e-01 2.931e-01 2.194e-03 1.260e-03 6.450e-03 -1.000 1.465e-02 -3.860 4.107 4.573 3.435 0.646 -1.819 -5.895 -6.859 -7.319
0.01471 0.00000 9.84510 1.1455212831 2.4989850521    0.646  3.517  3.3761 -0.813    8  0.544  0.454  1007.67   318.22  0 -1.21e-06      0.04 6.923e-01 2.931e-01 2.194e-03 1.260e-03 6.450e-03 -1.000 1.465e-02 -4.024 4.236 4.640 3.430 0.575 -1.914 -6.043 -7.022 -7.505
0.01471 0.00000 9.84510 1.1455219984 2.4989852905    0.627  3.545  3.3788 -0.843    8  0.544  0.454  1088.72   329.20  0 -1.72e-06      0.07 6.923e-01 2.931e-01 2.194e-03 1.260e-03 6.450e-03 -1.000 1.465e-02 -4.093 4.364 4.708 3.452 0.562 -1.939 -6.089 -7.082 -7.578
0.01471 0.00000 9.84510 1.1455229521 2.4989852905    0.606  3.550  3.4011 -0.774    8  0.545  0.454   956.95   280.72  0 -1.81e-06      0.08 6.923e-01 2.931e-01 2.194e-03 1.260e-03 6.450e-03 -1.000 1.465e-02 -4.106 4.322 4.661 3.416 0.539 -1.957 -6.095 -7.087 -7.580
0.01471 0.00000 9.84510 1.1455239058 2.4989855289    0.584  3.547  3.5319 -0.263    8  0.546  0.453   330.32   103.61  0 -2.52e-06      0.21 6.923e-01 2.931e-01 2.194e-03 1.260e-03 6.450e-03 -1.000 1.465e-02 -4.096 3.754 1.504 -0.389 -2.087 -3.843 -5.707 -6.665 -7.086
0.01471 0.00000 9.84510 1.1455253363 2.4989857674    0.546 -9.999  4.0000  1.752    9  0.547  0.000     0.00     0.00 -1    -1e-30      0.00 6.923e-01 2.931e-01 2.194e-03 1.260e-03 6.450e-03 -1.000 1.465e-02 29.767 30.007 30.233 30.228 30.185 30.142 30.138 30.119 30.125
#isochrone terminated
