# File generated by CMD 3.3 (http://stev.oapd.inaf.it/cmd) on Wed Dec  4 02:49:33 CET 2019
# isochrones based on PARSEC release v1.2S
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# Photometric system: <i>UBVRIJHK</i> (cf. Maiz-Apellaniz 2006 + Bessell 1990)
# Attention: photometry includes extinction of Av=0.5, with coefficients derived star-by-star, for Cardelli et al 89 + O'Donnell 94 Rv=3.1 extinction curve.
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: isochrone tables
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label 	 mbolmag  Umag    Bmag    Vmag    Rmag    Imag    Jmag    Hmag    Kmag
0.01471 0.00000 9.87506 1.1182996035 2.4946990013    1.118  2.537  3.5925  1.272    3 -1.572 3.568 1.666 0.020 -0.952 -1.814 -3.035 -3.863 -4.078
0.01471 0.00000 9.87506 1.1183341742 2.4947047234    1.118  2.577  3.5892  1.219    3 -1.672 3.566 1.629 -0.032 -1.019 -1.904 -3.142 -3.979 -4.199
0.01471 0.00000 9.87506 1.1183646917 2.4947094917    1.118  2.614  3.5860  1.168    3 -1.766 3.563 1.599 -0.073 -1.076 -1.988 -3.245 -4.090 -4.315
0.01471 0.00000 9.87506 1.1183938980 2.4947142601    1.118  2.653  3.5827  1.116    3 -1.862 3.562 1.570 -0.114 -1.134 -2.074 -3.348 -4.202 -4.432
0.01471 0.00000 9.87506 1.1184213161 2.4947187901    1.118  2.691  3.5793  1.064    3 -1.958 3.560 1.543 -0.153 -1.190 -2.159 -3.453 -4.315 -4.551
0.01471 0.00000 9.87506 1.1184458733 2.4947226048    1.118  2.728  3.5760  1.015    3 -2.049 3.556 1.526 -0.175 -1.231 -2.237 -3.553 -4.423 -4.663
0.01471 0.00000 9.87506 1.1184744835 2.4947273731    1.118  2.773  3.5718  0.952    3 -2.163 3.557 1.511 -0.199 -1.281 -2.335 -3.678 -4.558 -4.805
0.01471 0.00000 9.87506 1.1185007095 2.4947316647    1.118  2.818  3.5676  0.891    3 -2.275 3.557 1.506 -0.206 -1.319 -2.427 -3.802 -4.691 -4.945
0.01471 0.00000 9.87506 1.1185245514 2.4947354794    1.118  2.862  3.5633  0.830    3 -2.384 3.556 1.510 -0.202 -1.347 -2.516 -3.925 -4.822 -5.083
0.01471 0.00000 9.87506 1.1185467243 2.4947390556    1.118  2.905  3.5590  0.769    3 -2.493 3.555 1.520 -0.189 -1.370 -2.602 -4.047 -4.953 -5.220
0.01471 0.00000 9.87506 1.1185671091 2.4947423935    1.118  2.948  3.5547  0.709    3 -2.600 3.553 1.548 -0.154 -1.378 -2.679 -4.166 -5.081 -5.355
0.01471 0.00000 9.87506 1.1185855865 2.4947452545    1.118  2.989  3.5504  0.651    3 -2.702 3.552 1.578 -0.115 -1.382 -2.753 -4.281 -5.204 -5.486
0.01471 0.00000 9.87506 1.1186031103 2.4947481155    1.118  3.030  3.5460  0.592    3 -2.805 3.550 1.631 -0.045 -1.367 -2.814 -4.398 -5.329 -5.618
0.01471 0.00000 9.87506 1.1186190844 2.4947507381    1.118  3.070  3.5416  0.535    3 -2.905 3.551 1.689 0.030 -1.348 -2.871 -4.512 -5.450 -5.746
0.01471 0.00000 9.87506 1.1186337471 2.4947531223    1.118  3.109  3.5373  0.478    3 -3.003 3.551 1.764 0.127 -1.316 -2.916 -4.624 -5.568 -5.873
0.01471 0.00000 9.87506 1.1186475754 2.4947552681    1.118  3.148  3.5329  0.422    3 -3.099 3.553 1.856 0.243 -1.274 -2.952 -4.736 -5.685 -5.998
0.01471 0.00000 9.87506 1.1186604500 2.4947574139    1.118  3.186  3.5284  0.367    3 -3.194 3.555 1.959 0.371 -1.223 -2.977 -4.846 -5.801 -6.122
0.01471 0.00000 9.87506 1.1186722517 2.4947593212    1.118  3.222  3.5240  0.312    3 -3.285 3.558 2.085 0.528 -1.156 -2.980 -4.953 -5.912 -6.242
0.01471 0.00000 9.87506 1.1186833382 2.4947612286    1.118  3.258  3.5196  0.259    3 -3.375 3.564 2.221 0.695 -1.082 -2.976 -5.059 -6.022 -6.362
0.01471 0.00000 9.87506 1.1186937094 2.4947628975    1.118  3.293  3.5152  0.206    3 -3.463 3.570 2.388 0.909 -0.979 -2.935 -5.161 -6.129 -6.478
0.01471 0.00000 9.87506 1.1187033653 2.4947643280    1.118  3.328  3.5108  0.154    3 -3.549 3.579 2.558 1.126 -0.873 -2.892 -5.261 -6.233 -6.592
